scope,condition_id,species,rows,nonzero_fraction,mean_T_white,mean_white_fraction_change
all,jitter_y_m5,Malva nicaeensis,20,0.65,0.43073637032382806,0.00029323838074426855
all,jitter_y_m5,Marah oregana,20,0.45,0.4801129014840247,-0.000880116877153847
all,jitter_y_m5,Matelea reticulata,20,0.25,0.6474464185844565,0.005309724686149053
all,jitter_y_m5,Matthiola incana,20,0.6,0.24221432347839655,5.870999848097379e-06
all,jitter_y_m5,Medicago arborea,20,0.6,0.1964995044705241,0.0012939503811929362
all,jitter_y_m5,Melaleuca citrina,20,0.6,0.33682466161873287,0.0018866879818219418
all,jitter_y_m5,Melampyrum cristatum,20,0.65,0.2951869907230867,-0.001153451398166887
all,jitter_y_m5,Melampyrum nemorosum,20,0.45,0.23689574188125948,-0.001134509948176267
all,jitter_y_m5,Mentha longifolia,20,0.65,0.5635173945927259,-0.0003850984903796582
all,jitter_y_m5,Moricandia arvensis,20,0.75,0.4669142173162644,-3.2913254526073986e-05
all,jitter_y_m5,Muscari comosum,20,0.65,0.28740499991629864,-0.0007650548084298584
all,jitter_y_m5,Mycelis muralis,20,0.4,0.20169821451454054,-0.0011185298795703515
all,jitter_y_m5,Myoporum insulare,20,0.6,0.5518077864312739,-0.00010133307964821493
all,jitter_y_m5,Myosotis latifolia,20,0.7,0.5431048658775672,-0.0006074773180164615
all,jitter_y_m5,Myrtus communis,20,0.65,0.5244862737356814,-0.0025756072337064393
all,jitter_y_m5,Narcissus assoanus,20,0.8,0.07996942322600603,0.0001066089285520994
all,jitter_y_m5,Narcissus deficiens,20,0.55,0.544895590623128,0.00045972708227827685
all,jitter_y_m5,Narthecium ossifragum,20,0.55,0.13168639992436373,-0.0014845935320019635
all,jitter_y_m5,Navarretia heterodoxa,20,0.8,0.47661922627967745,0.0003940673001352193
all,jitter_y_m5,Nelumbo lutea,20,0.5,0.36106946755025754,0.0012988739854963348
all,jitter_y_m5,Nelumbo nucifera,20,0.25,0.1801892908258843,0.00039991243573888333
all,jitter_y_m5,Nicotiana longiflora,20,0.55,0.55464350146148,-3.5236197640479225e-05
all,jitter_y_m5,Oenothera acaulis,20,0.65,0.4486042378217357,-0.0004347705778582079
all,jitter_y_m5,Olearia arborescens,20,0.65,0.5633763251280075,0.00014438173008913556
all,jitter_y_m5,Ophrys scolopax,20,0.4,0.26708391081282046,0.0014240222967657132
all,jitter_y_m5,Opuntia cespitosa,20,0.65,0.2226744617730179,0.002089774835473498
all,jitter_y_m5,Opuntia humifusa,20,0.55,0.2680771422636298,0.00044592183326123605
all,jitter_y_m5,Orchis mascula,20,0.5,0.18469896254194446,0.0007135093091807834
all,jitter_y_m5,Ornithogalum umbellatum,20,0.9,0.5768151078961589,-0.00010115395551778416
all,jitter_y_m5,Ornithopus compressus,20,0.7,0.15081746332556836,0.0007954207371434095
all,jitter_y_m5,Orobanche gracilis,20,0.3,0.09604849380461548,-0.00047312328493526293
all,jitter_y_m5,Orthilia secunda,20,0.15,0.4867788991800927,0.0012056314938850288
all,jitter_y_m5,Packera sanguisorbae,20,0.8,0.11820763064348544,0.0008334101106386486
all,jitter_y_m5,Palafoxia texana,20,0.85,0.4359834873612836,9.348133951192168e-05
all,jitter_y_m5,Pancratium illyricum,20,0.55,0.33372043458270256,-0.000686910636884833
all,jitter_y_m5,Pancratium maritimum,20,0.2,0.5594792584293687,0.0009209112092156025
all,jitter_y_m5,Paspalum dilatatum,20,0.15,0.4228074737389349,-0.012299218828322717
all,jitter_y_m5,Pattalias palustris,20,0.4,0.5099100072842606,0.0027474753519374923
all,jitter_y_m5,Pectis papposa,20,0.8,0.04385644165017571,0.0005394477032230681
all,jitter_y_m5,Pectocarya recurvata,20,0.35,0.5163002365130087,-0.0008184655644030286
all,jitter_y_m5,Pedicularis bracteosa,20,0.35,0.43635982198219286,0.004291620358317834
all,jitter_y_m5,Pelargonium betulinum,20,0.5,0.3773746577343565,-0.0009355159034259892
all,jitter_y_m5,Pelargonium grossularioides,20,0.35,0.3294600959451389,-0.000590571033035862
all,jitter_y_m5,Penstemon barbatus,20,0.45,0.17288008125181883,0.00056466878030517
all,jitter_y_m5,Penstemon heterophyllus,20,0.7,0.29512937408477014,-0.0023505444028637393
all,jitter_y_m5,Persicaria attenuata,20,0.45,0.5958055170754354,-0.010588996282993151
all,jitter_y_m5,Persicaria nepalensis,20,0.75,0.35916969555497075,0.0006947807819984763
all,jitter_y_m5,Persicaria punctata,20,0.45,0.4956629041363837,0.001974501956654381
all,jitter_y_m5,Peumus boldus,20,0.35,0.5163395791614064,0.0016436056281851075
all,jitter_y_m5,Phacelia fremontii,20,0.8,0.3338924207711601,0.0020085780478686947
all,jitter_y_m5,Phlox diffusa,20,0.75,0.43083694176562987,6.696623058995803e-05
all,jitter_y_m5,Pholisma arenarium,20,0.55,0.5960228277657003,-0.0016233788224344625
all,jitter_y_m5,Physalis heterophylla,20,0.05,0.6051203384185779,-0.0018086859357430707
all,jitter_y_m5,Phytolacca heterotepala,20,0.2,0.1966820210711351,0.0004907342914945989
all,jitter_y_m5,Phytolacca icosandra,20,0.35,0.43861321438395817,0.005089839223924705
all,jitter_y_m5,Phytolacca octandra,20,0.35,0.40276666796932226,0.0010179856435198714
all,jitter_y_m5,Pimelea serpyllifolia,20,0.6,0.3211738245622836,-0.0005008977863370068
all,jitter_y_m5,Pimpinella saxifraga,20,0.75,0.48057102682891323,0.0005824860088316249
all,jitter_y_m5,Pisum sativum,20,0.45,0.4755852883665354,0.0002666158501453625
all,jitter_y_m5,Platycodon grandiflorus,20,0.65,0.3724230030944726,0.002808336407114399
all,jitter_y_m5,Portulaca pilosa,20,0.8,0.18528330345358981,-0.0015469506950006166
all,jitter_y_m5,Portulaca suffrutescens,20,0.65,0.19228678652645423,-0.0009696536110829826
all,jitter_y_m5,Praxelis clematidea,20,0.7,0.371503461824582,-7.935506132685011e-05
all,jitter_y_m5,Primula mistassinica,20,0.85,0.39485950444713364,0.0018120916939990692
all,jitter_y_m5,Prospero autumnale,20,0.55,0.38206865630659353,0.030297051418304365
all,jitter_y_m5,Prunus amygdalus,20,0.35,0.6070054463673209,-0.00021542425534564518
all,jitter_y_m5,Prunus ilicifolia,20,0.75,0.384744384387332,0.000252049645444589
all,jitter_y_m5,Prunus mahaleb,20,0.4,0.5895672216887224,-0.0013750741415342852
all,jitter_y_m5,Pseudorchis albida,20,0.55,0.37058151021770375,-0.0032267059405746753
all,jitter_y_m5,Rafinesquia neomexicana,20,0.65,0.5527740220603518,-2.4029831846279176e-05
all,jitter_y_m5,Ranunculus glacialis,20,0.65,0.469940242998909,-0.0011817633403944563
all,jitter_y_m5,Ranunculus lyallii,20,0.7,0.522005436883424,0.0013522014530583707
all,jitter_y_m5,Ranunculus reflexus,20,0.4,0.2880951298730142,-0.0013165877349875835
all,jitter_y_m5,Ranunculus uncinatus,20,0.35,0.5068170574874439,-0.0019846441951693944
all,jitter_y_m5,Raphanus raphanistrum,20,0.65,0.48703826494843955,0.0003068399370357883
all,jitter_y_m5,Reynoutria japonica,20,0.25,0.5131907550543213,0.0015818891630618077
all,jitter_y_m5,Rhododendron lapponicum,20,0.55,0.17990922558912245,0.0001493558614547943
all,jitter_y_m5,Rhus copallinum,20,0.45,0.5160332843557307,-0.0002510592433401731
all,jitter_y_m5,Rhus typhina,20,0.35,0.198588194134842,-0.00130269103635664
all,jitter_y_m5,Ribes rubrum,20,0.45,0.4555398001572116,-0.0007894675273718802
all,jitter_y_m5,Ribes speciosum,20,0.5,0.19689323751541357,0.0007756074773085795
all,jitter_y_m5,Ricinocarpos pinifolius,20,0.65,0.5415881311298055,0.0013544755074932529
all,jitter_y_m5,Robinia neomexicana,20,0.6,0.5066849072264074,-0.00032442862485487317
all,jitter_y_m5,Rorippa palustris,20,0.5,0.33200042781907163,-0.00031239813598206185
all,jitter_y_m5,Rosa californica,20,0.6,0.412148690693217,-0.0003130636077849082
all,jitter_y_m5,Roseodendron donnell-smithii,20,0.3,0.3226607881593348,0.0013295663976180094
all,jitter_y_m5,Rubus pubescens,20,0.4,0.5908658480371778,-0.0011116031138743835
all,jitter_y_m5,Rudbeckia fulgida,20,0.6,0.042559298351443196,-3.8392762608408566e-05
all,jitter_y_m5,Ruellia metziae,20,0.75,0.5814358354343407,0.0006847155420872141
all,jitter_y_m5,Russelia equisetiformis,20,0.3,0.1274000895754868,0.00016171834036778312
all,jitter_y_m5,Salix interior,20,0.25,0.43957392412902435,0.0024635874078298703
all,jitter_y_m5,Salvia carduacea,20,0.65,0.30548293742046356,-0.001109585371712927
all,jitter_y_m5,Salvia longispicata,20,0.45,0.4785282200119976,0.0012553443721799774
all,jitter_y_m5,Salvia lyrata,20,0.35,0.5534355257648175,-0.0033255977922149816
all,jitter_y_m5,Sambucus ebulus,20,0.6,0.6085763842582724,-2.3391152086200035e-05
all,jitter_y_m5,Sanguinaria canadensis,20,0.55,0.5658708376139437,0.00035318208435153065
all,jitter_y_m5,Saxifraga tricuspidata,20,0.7,0.5495723264316498,0.0015562996763054196
all,jitter_y_m5,Saxifraga tridactylites,20,0.55,0.4772133828740191,0.000734453125468634
all,jitter_y_m5,Scaevola ramosissima,20,0.65,0.2288559839749483,0.00012647790495004882
all,jitter_y_m5,Schelhammera undulata,20,0.45,0.5408757958340503,0.002149983051174509
all,jitter_y_m5,Searsia lucida,20,0.4,0.37432537618609873,-0.001259880114368336
all,jitter_y_m5,Sedum sarmentosum,20,0.25,0.16853821211718623,-7.454546114367966e-05
all,jitter_y_m5,Senecio hispidulus,20,0.4,0.2528706825845467,-0.0006329352567051109
all,jitter_y_m5,Senecio mohavensis,20,0.7,0.1839556018124422,-0.00037288481289674214
all,jitter_y_m5,Senecio pterophorus,20,0.8,0.1126374480909715,9.981829580502801e-07
all,jitter_y_m5,Senna armata,20,0.6,0.058343963131334144,0.0001492462740319831
all,jitter_y_m5,Senna hebecarpa,20,0.55,0.19249473381448282,0.0002613244077170113
all,jitter_y_m5,Senna septemtrionalis,20,0.45,0.06667037131965255,0.00038736380653017245
all,jitter_y_m5,Silene colorata,20,0.65,0.3435654176615912,0.00012101905452881374
all,jitter_y_m5,Silene dioica,20,0.45,0.2547838198357015,0.0013705055183272827
all,jitter_y_m5,Silene nutans,20,0.65,0.42237055225250225,0.0006036398347969985
all,jitter_y_m5,Silene rotundifolia,20,0.55,0.18538875734155938,0.00014197893944838775
all,jitter_y_m5,Silphium integrifolium,20,0.7,0.15385996998821924,-0.00044341300190596115
all,jitter_y_m5,Sisymbrium irio,20,0.7,0.22286244763014904,-0.0008750891448315102
all,jitter_y_m5,Solanum carolinense,20,0.45,0.6009708279742664,-0.0005506387685245202
all,jitter_y_m5,Solanum dulcamara,20,0.5,0.3374249734824574,0.0008530405372013216
all,jitter_y_m5,Spergularia marina,20,0.65,0.44636200605034126,0.0003181362250852612
all,jitter_y_m5,Spigelia marilandica,20,0.45,0.09153504812503374,-0.001063211325485102
all,jitter_y_m5,Stachys chamissonis,20,0.55,0.3765275303016793,0.000839411101827601
all,jitter_y_m5,Streptopus amplexifolius,20,0.1,0.2812500010938354,-1.2647906864893255e-07
all,jitter_y_m5,Styphelia nesophila,20,0.45,0.5494229792284516,-0.0008191578579876464
all,jitter_y_m5,Styphelia sieberi,20,0.1,0.6384904172024028,-0.003084658691753589
all,jitter_y_m5,Symphoricarpos albus,20,0.65,0.46915557822431164,5.9508654365370436e-05
all,jitter_y_m5,Symphoricarpos occidentalis,20,0.5,0.5302475603299516,0.0001789177240276718
all,jitter_y_m5,Symphyotrichum puniceum,20,0.7,0.38106459606245563,0.0009737443120292743
all,jitter_y_m5,Symphyotrichum subulatum,20,0.8,0.533292858731184,0.0006238130807308777
all,jitter_y_m5,Tabebuia rosea,20,0.25,0.5193328989488821,-0.0004659991643203909
all,jitter_y_m5,Taenidia integerrima,20,0.7,0.32392216791845785,-0.0002297647685388554
all,jitter_y_m5,Tanacetum corymbosum,20,0.75,0.6077644234941789,-0.0006711435937975293
all,jitter_y_m5,Taraxacum erythrospermum,20,0.8,0.22736749254779584,0.00024733991863560607
all,jitter_y_m5,Tecoma stans,20,0.6,0.17234623058321122,0.000363489806815496
all,jitter_y_m5,Tecomaria capensis,20,0.35,0.045862546969807065,0.00020029990984512386
all,jitter_y_m5,Tephroseris palustris,20,0.7,0.17996801384072644,-0.0006939122227760534
all,jitter_y_m5,Tetratheca ciliata,20,0.65,0.2516830476669027,0.0002897194180951327
all,jitter_y_m5,Thalictrum dasycarpum,20,0.85,0.5554987446024234,0.00033055830573105853
all,jitter_y_m5,Thelymitra hatchii,20,0.3,0.5867026854441652,-0.0008045516868639135
all,jitter_y_m5,Thunbergia grandiflora,20,0.4,0.4213662202676316,-0.0010677405509004548
all,jitter_y_m5,Thymus praecox,20,0.65,0.2893461914583063,0.001267668706431356
all,jitter_y_m5,Torenia concolor,20,0.55,0.27067095076275005,-0.00011917513572845666
all,jitter_y_m5,Tradescantia fluminensis,20,0.7,0.572344153347063,0.00019552804840900553
all,jitter_y_m5,Trifolium angustifolium,20,0.2,0.23748444789765846,0.0014383002221471097
all,jitter_y_m5,Trifolium glomeratum,20,0.4,0.49659885172618307,0.00167374223188497
all,jitter_y_m5,Trifolium microdon,20,0.15,0.5440161551066724,0.00100234106289158
all,jitter_y_m5,Trifolium wormskioldii,20,0.7,0.45192481286448627,-0.006015158288792779
all,jitter_y_m5,Triglochin maritima,20,0.4,0.4261547738767249,0.002587314411444472
all,jitter_y_m5,Trillium rugelii,20,0.1,0.38143207439239446,-0.0006997356336898852
all,jitter_y_m5,Tulipa sylvestris,20,0.35,0.18468029825078597,0.0027179033804150157
all,jitter_y_m5,Utricularia macrorhiza,20,0.55,0.31076912103594917,3.5134138794902843e-05
all,jitter_y_m5,Vaccinium arboreum,20,0.35,0.506669074878043,-0.0003543708458465106
all,jitter_y_m5,Vaccinium pallidum,20,0.15,0.51095884421037,0.002277399653767572
all,jitter_y_m5,Valeriana edulis,20,0.6,0.4714790043886212,0.0006926035341801098
all,jitter_y_m5,Vernonia gigantea,20,0.5,0.20435662267809143,-0.0008620033732963469
all,jitter_y_m5,Vernonia noveboracensis,20,0.65,0.29553580594190987,-8.571533170783117e-06
all,jitter_y_m5,Veronica alpina,20,0.55,0.48482348218424515,-2.6536262889887873e-05
all,jitter_y_m5,Veronica spicata,20,0.65,0.39149330918983705,0.001110424043214606
all,jitter_y_m5,Viburnum rafinesqueanum,20,0.5,0.5865596985029649,-0.002294178278324177
all,jitter_y_m5,Vicia americana,20,0.3,0.29586387090805055,-0.0025375448332621577
all,jitter_y_m5,Vicia grandiflora,20,0.25,0.3406572054768641,-0.00012344403416344462
all,jitter_y_m5,Vicia hirsuta,20,0.55,0.5330977501254014,0.0014440721439508049
all,jitter_y_m5,Vicia tetrasperma,20,0.6,0.4780400034899954,0.0010040984023006248
all,jitter_y_m5,Vincetoxicum hirundinaria,20,0.55,0.5131685581939769,9.565650771245955e-05
all,jitter_y_m5,Viola arvensis,20,0.7,0.45494989354889703,-0.0002490850612717199
all,jitter_y_m5,Viola cornuta,20,0.7,0.28627326136573916,0.003921310057716982
all,jitter_y_m5,Viola pedunculata,20,0.65,0.11003096594245668,0.0003477224034398119
all,jitter_y_m5,Viola rostrata,20,0.5,0.5937131863847329,-0.0006742599016961986
all,jitter_y_m5,Viola tricolor,20,0.55,0.3856659955025075,-0.0001402491235213429
all,jitter_y_m5,Viscaria vulgaris,20,0.65,0.23164343639613288,-7.622477552044918e-05
all,jitter_y_m5,Volkameria inermis,20,0.55,0.3547557207196679,-4.983362690852422e-05
all,jitter_y_m5,Wedelia hispida,20,0.75,0.0526128412190556,-0.0001041821135592694
all,jitter_y_m5,Wurmbea dioica,20,0.5,0.6438927124677775,-0.0005980465658425472
all,jitter_y_m5,Xyris jupicai,20,0.55,0.11698209511190248,0.0012831438985701404
all,jitter_y_m5,Yucca brevifolia,20,0.35,0.5601369842012491,0.0007942090861575911
all,jitter_y_m5,Zephyranthes candida,20,0.5,0.5568321250297339,-0.00034484367658719204
all,jitter_y_m5,Zeuxine strateumatica,20,0.45,0.5121071841635574,-0.0010023949604933747
P,jitter_y_m5,Acacia ulicifolia,20,0.8,0.4177948010743491,0.0027474533237838994
P,jitter_y_m5,Aciphylla glacialis,20,0.6,0.5771981806900465,0.0004962684603807324
P,jitter_y_m5,Actaea spicata,20,0.55,0.5278850471922569,-9.66946324530506e-06
P,jitter_y_m5,Aegopodium podagraria,20,0.85,0.5644859075278431,0.0021501897600935435
P,jitter_y_m5,Agrimonia pilosa,20,0.75,0.22882143603279534,0.0010467405387249065
P,jitter_y_m5,Agrostemma githago,20,0.75,0.14222069736151607,0.0013927338093962225
P,jitter_y_m5,Allium praecox,20,0.7,0.535690592501439,0.00022773046127769203
P,jitter_y_m5,Allium vineale,20,0.55,0.5199780158323087,0.0018689899026992892
P,jitter_y_m5,Amelanchier arborea,20,0.4,0.5843458747684216,0.0027537827453724007
P,jitter_y_m5,Andropogon gerardi,20,0.25,0.3215821519879887,9.377026915315344e-05
P,jitter_y_m5,Anemone virginiana,20,0.45,0.4936981045333678,0.00102349294951776
P,jitter_y_m5,Anemonoides quinquefolia,20,0.55,0.48618515760113207,0.00013123069966312442
P,jitter_y_m5,Arbutus unedo,20,0.2,0.5253701373383997,0.012847953056167372
P,jitter_y_m5,Arctium minus,20,0.45,0.3630965691925082,0.0024788502208480854
P,jitter_y_m5,Arisaema dracontium,20,0.25,0.5578618785903616,-0.002217227062056715
P,jitter_y_m5,Artemisia californica,20,0.15,0.3934492670927048,0.006127781912915696
P,jitter_y_m5,Artemisia vulgaris,20,0.3,0.29087461333364206,0.0009980606630189983
P,jitter_y_m5,Asarum reflexum,20,0.1,0.6178739981311492,0.00197256075878662
P,jitter_y_m5,Asclepias viridis,20,0.25,0.3696474573665484,0.002678708729032961
P,jitter_y_m5,Baptisia australis,20,0.75,0.5133705314508465,-0.0026550593533705316
P,jitter_y_m5,Barbarea orthoceras,20,0.9,0.10469178558852263,-0.0007524519679278756
P,jitter_y_m5,Biscutella laevigata,20,0.85,0.1928326767117531,0.00011418208003652096
P,jitter_y_m5,Brodiaea coronaria,20,0.7,0.22437276124400543,-0.0015145908125535456
P,jitter_y_m5,Bromus hordeaceus,20,0.25,0.34351352255619155,0.0003675115213976819
P,jitter_y_m5,Bryonia alba,20,0.5,0.5669754797606832,-0.002024015535567667
P,jitter_y_m5,Buddleja davidii,20,0.5,0.3512710650425991,-0.0012068548682377298
P,jitter_y_m5,Calochortus concolor,20,0.45,0.16468568641119732,-0.001063334298452806
P,jitter_y_m5,Calochortus macrocarpus,20,0.3,0.41621914577678654,-0.008073793784648977
P,jitter_y_m5,Calochortus plummerae,20,0.4,0.3267704242515914,0.0012151091736672462
P,jitter_y_m5,Calycadenia multiglandulosa,20,0.7,0.5849629253353491,0.0008269120561587255
P,jitter_y_m5,Calycanthus occidentalis,20,0.55,0.23971588722817347,-0.0026384783842083944
P,jitter_y_m5,Campanula giesekiana,20,0.75,0.367699617541884,0.00011820676845073714
P,jitter_y_m5,Campanula latifolia,20,0.75,0.23267885617801434,-0.0007437312248900281
P,jitter_y_m5,Campanula scouleri,20,0.3,0.5882300263370287,-3.464758321242156e-05
P,jitter_y_m5,Carduus acanthoides,20,0.5,0.43835071873753917,-0.0005597971757910567
P,jitter_y_m5,Carlina vulgaris,20,0.3,0.37707521106340464,-0.0008584391392669423
P,jitter_y_m5,Centaurea solstitialis,20,0.8,0.15885286718011324,-0.001105755862859195
P,jitter_y_m5,Chelone lyonii,20,0.7,0.2821813515755853,-0.00038486253512018105
P,jitter_y_m5,Chiloglottis valida,20,0.15,0.5625000000002182,-0.0005006059730915021
P,jitter_y_m5,Clematis pitcheri,20,0.25,0.5523813775107106,-0.0023536226953192797
P,jitter_y_m5,Cochlospermum vitifolium,20,0.5,0.20510822898482733,-0.0012756157992502863
P,jitter_y_m5,Conopholis alpina,20,0.65,0.31339910702826723,0.0020745171123878305
P,jitter_y_m5,Conradina canescens,20,0.8,0.5110493634947804,0.0014582387686249698
P,jitter_y_m5,Convolvulus elegantissimus,20,0.55,0.3775882774570214,0.0004370502962704369
P,jitter_y_m5,Corethrogyne filaginifolia,20,0.5,0.2953098471822663,0.0006389925475528191
P,jitter_y_m5,Cornus suecica,20,0.4,0.47248335481089043,0.0002322526696266064
P,jitter_y_m5,Corybas macranthus,20,0.25,0.29768077161459244,0.001951610525662861
P,jitter_y_m5,Cypripedium guttatum,20,0.6,0.24779741707010247,-0.0003475213937295229
P,jitter_y_m5,Datura stramonium,20,0.3,0.6017991041163537,-0.0005814510997040149
P,jitter_y_m5,Delairea odorata,20,0.65,0.2295590195841305,-4.574399119828107e-05
P,jitter_y_m5,Delphinium glaucum,20,0.35,0.5077471789200304,0.0003712657638094384
P,jitter_y_m5,Delphinium nuttallianum,20,0.5,0.3099171499221587,0.00014583631672876533
P,jitter_y_m5,Dicentra canadensis,20,0.15,0.5845024970502819,3.4593051165909826e-05
P,jitter_y_m5,Dillwynia floribunda,20,0.65,0.05059615942507563,-0.0001988842497297024
P,jitter_y_m5,Disphyma crassifolium,20,0.5,0.2271130526686805,-0.0005656053310278464
P,jitter_y_m5,Distimake dissectus,20,0.5,0.3833719487002113,0.0008698638706562906
P,jitter_y_m5,Dracophyllum secundum,20,0.4,0.5165509567603794,0.0011374578333920998
P,jitter_y_m5,Drosera spatulata,20,0.65,0.2920937651048506,-0.0018490264560808004
P,jitter_y_m5,Earina mucronata,20,0.45,0.4504386905545084,0.0002749553486919687
P,jitter_y_m5,Elephantopus tomentosus,20,0.65,0.5513185049089849,0.0002586752324282293
P,jitter_y_m5,Epacris longiflora,20,0.4,0.6002660805120159,-0.0038588341484264064
P,jitter_y_m5,Erica arborea,20,0.25,0.5158442786890197,-0.00018402794301499714
P,jitter_y_m5,Erica tetralix,20,0.7,0.37407111681560795,0.0008023623252946691
P,jitter_y_m5,Erigeron divergens,20,0.9,0.4044098194768315,-0.0010681289646638226
P,jitter_y_m5,Erigeron linearis,20,0.95,0.14334740958255385,-0.0003263272750001606
P,jitter_y_m5,Erigeron quercifolius,20,0.9,0.43921431337487055,-0.0018624367602514218
P,jitter_y_m5,Erythranthe bicolor,20,0.75,0.4221358288494337,0.00475630581971745
P,jitter_y_m5,Erythranthe dentata,20,0.55,0.10929192676934035,-0.00011284164865477093
P,jitter_y_m5,Eutrochium fistulosum,20,0.5,0.5074132304921756,-0.0004958426004965276
P,jitter_y_m5,Falcaria vulgaris,20,0.7,0.5165564030164571,0.0008793351599547013
P,jitter_y_m5,Filipendula rubra,20,0.5,0.3801153824795918,0.001416981183349987
P,jitter_y_m5,Fritillaria camschatcensis,20,0.3,0.4409095899171292,0.011147719946287975
P,jitter_y_m5,Fumaria capreolata,20,0.35,0.5714242362591204,0.0006683603811374021
P,jitter_y_m5,Gardenia jasminoides,20,0.65,0.5867307728247386,0.0008114229453556503
P,jitter_y_m5,Gaylussacia baccata,20,0.35,0.18252348026180978,0.014166876037362592
P,jitter_y_m5,Gazania rigens,20,0.6,0.051883648135301545,0.00011450651696541758
P,jitter_y_m5,Geobalanus oblongifolius,20,0.6,0.29641697680553164,0.00037545205525559244
P,jitter_y_m5,Geranium macrorrhizum,20,0.55,0.34869658263123654,-0.0006450324046822592
P,jitter_y_m5,Geranium yeoi,20,0.65,0.15698289257283332,0.0006161386430100536
P,jitter_y_m5,Gilia tricolor,20,0.95,0.36059405672221917,5.313855569812357e-05
P,jitter_y_m5,Gompholobium huegelii,20,0.55,0.2890793903653905,-0.0012552264186843564
P,jitter_y_m5,Goodyera pubescens,20,0.3,0.4789402342845582,-0.00038869340035511745
P,jitter_y_m5,Govenia liliacea,20,0.5,0.5279274429258983,0.0019038427665582502
P,jitter_y_m5,Grewia occidentalis,20,0.5,0.43866036808275355,-0.0006404248993720172
P,jitter_y_m5,Grindelia squarrosa,20,0.5,0.08783798718030451,0.00020515111512516194
P,jitter_y_m5,Guzmania monostachia,20,0.4,0.07857091537272878,-0.000562959522314359
P,jitter_y_m5,Herbertia lahue,20,0.75,0.3695624663345601,-0.0018614850383278632
P,jitter_y_m5,Heterotheca grandiflora,20,0.85,0.09032601796635864,-0.0003884351570654459
P,jitter_y_m5,Heuchera micrantha,20,0.45,0.5176431099701683,0.002271576216713552
P,jitter_y_m5,Heuchera rubescens,20,0.55,0.4456247905509327,-0.011606736453833106
P,jitter_y_m5,Hibiscus lasiocarpos,20,0.35,0.4860033584439258,0.0015450959279134993
P,jitter_y_m5,Hippocrepis comosa,20,0.75,0.08880634652067389,-0.0004006215183009941
P,jitter_y_m5,Hoita macrostachya,20,0.3,0.3712317466646334,0.0025823455996753417
P,jitter_y_m5,Ilex glabra,20,0.5,0.5772751920369411,-0.0002686502276296503
P,jitter_y_m5,Ipomoea nil,20,0.7,0.5383501549307806,-0.00022761521580883754
P,jitter_y_m5,Ipomoea pes-caprae,20,0.5,0.44797788358775803,-0.0005708919339627564
P,jitter_y_m5,Iris sibirica,20,0.5,0.36208426008623146,0.00014603864282290783
P,jitter_y_m5,Juncus effusus,20,0.3,0.43957570245676103,0.006819249106052365
P,jitter_y_m5,Knightia excelsa,20,0.1,0.5926778940369559,-0.00792930659669161
P,jitter_y_m5,Koeleria macrantha,20,0.35,0.4584109708200987,-0.000648999684999251
P,jitter_y_m5,Lambertia formosa,20,0.35,0.12938454802174224,0.0002935302023865144
P,jitter_y_m5,Lantana involucrata,20,0.55,0.46611062899060296,-0.00012076033861009709
P,jitter_y_m5,Lathyrus aphaca,20,0.65,0.2641570272385692,0.0005533745874528953
P,jitter_y_m5,Leucaena leucocephala,20,0.6,0.46488963308414905,0.0006298874327590091
P,jitter_y_m5,Leucopogon affinis,20,0.7,0.5668646745188752,0.0005086962798821085
P,jitter_y_m5,Leucopogon microphyllus,20,0.6,0.5679423420121813,0.002497036675952823
P,jitter_y_m5,Linaria triornithophora,20,0.6,0.15807953239156844,-0.0008436006343869039
P,jitter_y_m5,Linum usitatissimum,20,0.6,0.5218458508484678,0.0007935157315760258
P,jitter_y_m5,Lobelia pedunculata,20,0.8,0.5949494630356923,-0.00038448559765213997
P,jitter_y_m5,Lomatium macrocarpum,20,0.45,0.3988960046388321,-0.00022963692128886838
P,jitter_y_m5,Lonicera canadensis,20,0.2,0.47292709612270356,0.00141866429006815
P,jitter_y_m5,Lonicera implexa,20,0.25,0.4018316235603853,-0.00016815148242752898
P,jitter_y_m5,Lonicera morrowii,20,0.4,0.44396726803044007,0.0002334647243165391
P,jitter_y_m5,Lonicera periclymenum,20,0.2,0.4642395465810286,-0.001302737521028589
P,jitter_y_m5,Lupinus concinnus,20,0.35,0.5161870555457987,0.008677396492454728
P,jitter_y_m5,Lupinus havardii,20,0.7,0.32946374228819847,0.0014046103985859634
P,jitter_y_m5,Lysimachia europaea,20,0.75,0.560232243167201,-0.0001199255060006547
P,jitter_y_m5,Lysimachia quadrifolia,20,0.65,0.22506444361420838,-0.0035524315899175657
P,jitter_y_m5,Malacothrix saxatilis,20,0.4,0.554282820861575,-0.0033971339763176796
P,jitter_y_m5,Malva moschata,20,0.45,0.5184471104013576,-0.00021717094126575778
P,jitter_y_m5,Marah oregana,20,0.45,0.4801129014840247,-0.000880116877153847
P,jitter_y_m5,Melaleuca citrina,20,0.6,0.33682466161873287,0.0018866879818219418
P,jitter_y_m5,Moricandia arvensis,20,0.75,0.4669142173162644,-3.2913254526073986e-05
P,jitter_y_m5,Myosotis latifolia,20,0.7,0.5431048658775672,-0.0006074773180164615
P,jitter_y_m5,Myrtus communis,20,0.65,0.5244862737356814,-0.0025756072337064393
P,jitter_y_m5,Navarretia heterodoxa,20,0.8,0.47661922627967745,0.0003940673001352193
