condition_id,panel,species,n_classifiable,D
baseline_excl_roi_unstable,P,Malva moschata,53,0.4492702029191884
baseline_excl_roi_unstable,P,Marah oregana,58,0.0992865636147443
baseline_excl_roi_unstable,P,Melaleuca citrina,40,0.40875000000000006
baseline_excl_roi_unstable,P,Moricandia arvensis,52,0.4918639053254438
baseline_excl_roi_unstable,P,Myosotis latifolia,65,0.2811834319526627
baseline_excl_roi_unstable,P,Myrtus communis,59,0.12640045963803503
baseline_excl_roi_unstable,P,Navarretia heterodoxa,65,0.43739644970414193
baseline_excl_roi_unstable,P,Nicotiana longiflora,51,0.07535563244905807
baseline_excl_roi_unstable,P,Olearia arborescens,62,0.17481789802289294
baseline_excl_roi_unstable,P,Opuntia humifusa,62,0.06243496357960443
baseline_excl_roi_unstable,P,Orchis mascula,45,0.5738271604938272
baseline_excl_roi_unstable,P,Ornithogalum umbellatum,69,0.05629069523209407
baseline_excl_roi_unstable,P,Ornithopus compressus,52,0.14201183431952646
baseline_excl_roi_unstable,P,Palafoxia texana,70,0.34244897959183673
baseline_excl_roi_unstable,P,Pectis papposa,89,0.0
baseline_excl_roi_unstable,P,Persicaria nepalensis,58,0.2782401902497027
baseline_excl_roi_unstable,P,Phlox diffusa,76,0.2770083102493076
baseline_excl_roi_unstable,P,Pimelea serpyllifolia,56,0.315688775510204
baseline_excl_roi_unstable,P,Portulaca pilosa,69,0.0840159630329762
baseline_excl_roi_unstable,P,Portulaca suffrutescens,58,0.24732461355529134
baseline_excl_roi_unstable,P,Prunus ilicifolia,48,0.2543402777777778
baseline_excl_roi_unstable,P,Prunus mahaleb,56,0.06887755102040805
baseline_excl_roi_unstable,P,Pseudorchis albida,48,0.5182291666666666
baseline_excl_roi_unstable,P,Rafinesquia neomexicana,69,0.05671077504725908
baseline_excl_roi_unstable,P,Ranunculus glacialis,65,0.35928994082840227
baseline_excl_roi_unstable,P,Ranunculus lyallii,71,0.10632810950208293
baseline_excl_roi_unstable,P,Ranunculus reflexus,40,0.17999999999999994
baseline_excl_roi_unstable,P,Ranunculus uncinatus,43,0.2725797728501893
baseline_excl_roi_unstable,P,Raphanus raphanistrum,52,0.4297337278106509
baseline_excl_roi_unstable,P,Rorippa palustris,64,0.169921875
baseline_excl_roi_unstable,P,Rubus pubescens,50,0.1472
baseline_excl_roi_unstable,P,Ruellia metziae,69,0.02856542743121193
baseline_excl_roi_unstable,P,Salvia longispicata,51,0.5182622068435218
baseline_excl_roi_unstable,P,Salvia lyrata,41,0.25580011897679955
baseline_excl_roi_unstable,P,Sanguinaria canadensis,67,0.138115393183337
baseline_excl_roi_unstable,P,Saxifraga tridactylites,56,0.2991071428571429
baseline_excl_roi_unstable,P,Schelhammera undulata,48,0.5590277777777779
baseline_excl_roi_unstable,P,Senecio mohavensis,65,0.11692307692307691
baseline_excl_roi_unstable,P,Senna hebecarpa,47,0.25350837483024
baseline_excl_roi_unstable,P,Silene dioica,48,0.2925347222222221
baseline_excl_roi_unstable,P,Silene rotundifolia,54,0.200960219478738
baseline_excl_roi_unstable,P,Silphium integrifolium,60,0.06499999999999995
baseline_excl_roi_unstable,P,Sisymbrium irio,60,0.06444444444444453
baseline_excl_roi_unstable,P,Symphyotrichum puniceum,72,0.13078703703703698
baseline_excl_roi_unstable,P,Symphyotrichum subulatum,65,0.1699408284023669
baseline_excl_roi_unstable,P,Taraxacum erythrospermum,75,0.23111111111111104
baseline_excl_roi_unstable,P,Tecoma stans,63,0.1204333585285966
baseline_excl_roi_unstable,P,Thunbergia grandiflora,43,0.3829096809085992
baseline_excl_roi_unstable,P,Thymus praecox,45,0.5165432098765432
baseline_excl_roi_unstable,P,Trifolium glomeratum,41,0.41403926234384303
baseline_excl_roi_unstable,P,Tulipa sylvestris,52,0.07396449704142016
baseline_excl_roi_unstable,P,Vernonia gigantea,44,0.515495867768595
baseline_excl_roi_unstable,P,Vernonia noveboracensis,49,0.5022907122032486
baseline_excl_roi_unstable,P,Veronica alpina,50,0.37360000000000004
baseline_excl_roi_unstable,P,Veronica spicata,56,0.3565051020408163
baseline_excl_roi_unstable,P,Vicia hirsuta,47,0.0
baseline_excl_roi_unstable,P,Vicia tetrasperma,50,0.1512
baseline_excl_roi_unstable,P,Vincetoxicum hirundinaria,61,0.3606557377049181
baseline_excl_roi_unstable,P,Viola cornuta,53,0.39800640797436815
baseline_excl_roi_unstable,P,Viola pedunculata,69,0.0
baseline_excl_roi_unstable,P,Viola rostrata,51,0.40830449826989623
baseline_excl_roi_unstable,P,Viola tricolor,50,0.5608
baseline_excl_roi_unstable,P,Viscaria vulgaris,52,0.24186390532544366
baseline_excl_union_primary_technical,N,Abronia latifolia,67,0.11361104923145471
baseline_excl_union_primary_technical,N,Abronia umbellata,42,0.5498866213151927
baseline_excl_union_primary_technical,N,Acacia suaveolens,62,0.20031217481789798
baseline_excl_union_primary_technical,N,Actaea racemosa,43,0.045429962141698255
baseline_excl_union_primary_technical,N,Agave deserti,51,0.1484044598231451
baseline_excl_union_primary_technical,N,Anemonastrum canadense,66,0.0
baseline_excl_union_primary_technical,N,Anthriscus caucalis,51,0.07535563244905807
baseline_excl_union_primary_technical,N,Arabidopsis lyrata,66,0.029843893480257178
baseline_excl_union_primary_technical,N,Argentina anserina,57,0.03447214527546949
baseline_excl_union_primary_technical,N,Asclepias texana,56,0.0
baseline_excl_union_primary_technical,N,Bacopa monnieri,59,0.09767308244757245
baseline_excl_union_primary_technical,N,Bidens frondosa,52,0.24112426035502954
baseline_excl_union_primary_technical,N,Bidens pilosa,51,0.43060361399461744
baseline_excl_union_primary_technical,N,Blackstonia perfoliata,48,0.04079861111111116
baseline_excl_union_primary_technical,N,Briza media,52,0.5096153846153846
baseline_excl_union_primary_technical,N,Calochortus subalpinus,51,0.18146866589773158
baseline_excl_union_primary_technical,N,Calochortus venustus,44,0.41115702479338856
baseline_excl_union_primary_technical,N,Campanula cochleariifolia,71,0.17774251140646702
baseline_excl_union_primary_technical,N,Campanula rapunculoides,47,0.26256224535989137
baseline_excl_union_primary_technical,N,Campanula trachelium,43,0.4542996214169821
baseline_excl_union_primary_technical,N,Caragana arborescens,50,0.11280000000000001
baseline_excl_union_primary_technical,N,Carpodetus serratus,58,0.03388822829964333
baseline_excl_union_primary_technical,N,Catharanthus roseus,48,0.6050347222222222
baseline_excl_union_primary_technical,N,Celmisia gracilenta,57,0.21545090797168376
baseline_excl_union_primary_technical,N,Chaenactis fremontii,72,0.13078703703703698
baseline_excl_union_primary_technical,N,Clarkia purpurea,56,0.43558673469387754
baseline_excl_union_primary_technical,N,Clarkia tenella,66,0.5344352617079889
baseline_excl_union_primary_technical,N,Cotula australis,54,0.5
baseline_excl_union_primary_technical,N,Crepis capillaris,61,0.0
baseline_excl_union_primary_technical,N,Crotalaria retusa,44,0.20144628099173545
baseline_excl_union_primary_technical,N,Croton glandulosus,44,0.17045454545454553
baseline_excl_union_primary_technical,N,Daphne cneorum,59,0.06549841999425454
baseline_excl_union_primary_technical,N,Delphinium variegatum,49,0.11495210329029559
baseline_excl_union_primary_technical,N,Draba aizoides,77,0.0
baseline_excl_union_primary_technical,N,Draba nemorosa,58,0.09809750297265163
baseline_excl_union_primary_technical,N,Erinus alpinus,61,0.5665143778554153
baseline_excl_union_primary_technical,N,Eriogonum pyrolifolium,62,0.28147762747138383
baseline_excl_union_primary_technical,N,Eucrypta chrysanthemifolia,43,0.08869659275283936
baseline_excl_union_primary_technical,N,Euonymus americanus,51,0.5559400230680508
baseline_excl_union_primary_technical,N,Eupatorium rotundifolium,49,0.07830070803831746
baseline_excl_union_primary_technical,N,Evolvulus alsinoides,65,0.42603550295857995
baseline_excl_union_primary_technical,N,Evolvulus nummularius,60,0.032777777777777795
baseline_excl_union_primary_technical,N,Florestina tripteris,66,0.029843893480257178
baseline_excl_union_primary_technical,N,Freesia leichtlinii,43,0.2055164954029205
baseline_excl_union_primary_technical,N,Galium aparine,41,0.1356335514574658
baseline_excl_union_primary_technical,N,Genista hispanica,79,0.02499599423169352
baseline_excl_union_primary_technical,N,Gentiana pneumonanthe,51,0.07535563244905807
baseline_excl_union_primary_technical,N,Glandularia gooddingii,60,0.331111111111111
baseline_excl_union_primary_technical,N,Glycyrrhiza lepidota,43,0.3104380746349378
baseline_excl_union_primary_technical,N,Gypsophila repens,81,0.0
baseline_excl_union_primary_technical,N,Hedera helix,46,0.499054820415879
baseline_excl_union_primary_technical,N,Helianthemum nummularium,49,0.03998334027488548
baseline_excl_union_primary_technical,N,Helianthus maximiliani,52,0.07396449704142016
baseline_excl_union_primary_technical,N,Helichrysum arenarium,80,0.13874999999999993
baseline_excl_union_primary_technical,N,Hypochaeris sessiliflora,43,0.48350459707950244
baseline_excl_union_primary_technical,N,Ipomoea hederacea,49,0.49062890462307374
baseline_excl_union_primary_technical,N,Ixeris chinensis,67,0.16306527066161736
baseline_excl_union_primary_technical,N,Kallstroemia grandiflora,47,0.0
baseline_excl_union_primary_technical,N,Lagenophora strangulata,51,0.2368319876970395
baseline_excl_union_primary_technical,N,Lantana achyranthifolia,63,0.06198034769463345
baseline_excl_union_primary_technical,N,Linaria canadensis,52,0.46375739644970415
baseline_excl_union_primary_technical,N,Linaria texana,52,0.47633136094674555
baseline_excl_union_primary_technical,N,Lithophragma parviflorum,64,0.03076171875
baseline_excl_union_primary_technical,N,Lobelia siphilitica,46,0.22684310018903586
baseline_excl_union_primary_technical,N,Lomatium multifidum,48,0.375
baseline_excl_union_primary_technical,N,Lupinus latifolius,50,0.4992
baseline_excl_union_primary_technical,N,Lupinus subcarnosus,70,0.22408163265306125
baseline_excl_union_primary_technical,N,Lygodesmia aphylla,43,0.3829096809085992
baseline_excl_union_primary_technical,N,Maianthemum dilatatum,53,0.03702385190459245
baseline_excl_union_primary_technical,N,Malva multiflora,45,0.46419753086419746
baseline_excl_union_primary_technical,N,Malva nicaeensis,49,0.15243648479800076
baseline_excl_union_primary_technical,N,Matthiola incana,55,0.6148760330578513
baseline_excl_union_primary_technical,N,Medicago arborea,53,0.0
baseline_excl_union_primary_technical,N,Melampyrum cristatum,48,0.6788194444444444
baseline_excl_union_primary_technical,N,Melampyrum nemorosum,40,0.56375
baseline_excl_union_primary_technical,N,Mentha longifolia,71,0.027772267407260465
baseline_excl_union_primary_technical,N,Muscari comosum,43,0.35586803677663614
baseline_excl_union_primary_technical,N,Mycelis muralis,47,0.19013128112268007
baseline_excl_union_primary_technical,N,Myoporum insulare,51,0.1484044598231451
baseline_excl_union_primary_technical,N,Narcissus assoanus,61,0.03224939532383764
baseline_excl_union_primary_technical,N,Narthecium ossifragum,51,0.07535563244905807
baseline_excl_union_primary_technical,N,Nelumbo lutea,42,0.37301587301587313
baseline_excl_union_primary_technical,N,Oenothera acaulis,56,0.25255102040816324
baseline_excl_union_primary_technical,N,Opuntia cespitosa,51,0.14686658977316425
baseline_excl_union_primary_technical,N,Packera sanguisorbae,62,0.12070759625390237
baseline_excl_union_primary_technical,N,Penstemon barbatus,45,0.20345679012345685
baseline_excl_union_primary_technical,N,Penstemon heterophyllus,60,0.2138888888888889
baseline_excl_union_primary_technical,N,Persicaria attenuata,44,0.12913223140495877
baseline_excl_union_primary_technical,N,Phacelia fremontii,61,0.5159903251814029
baseline_excl_union_primary_technical,N,Pimpinella saxifraga,73,0.05329330080690564
baseline_excl_union_primary_technical,N,Platycodon grandiflorus,48,0.19357638888888884
baseline_excl_union_primary_technical,N,Praxelis clematidea,69,0.20793950850661624
baseline_excl_union_primary_technical,N,Primula mistassinica,57,0.24930747922437668
baseline_excl_union_primary_technical,N,Prospero autumnale,41,0.5639500297441999
baseline_excl_union_primary_technical,N,Rhododendron lapponicum,50,0.4224
baseline_excl_union_primary_technical,N,Ricinocarpos pinifolius,65,0.030295857988165587
baseline_excl_union_primary_technical,N,Rudbeckia fulgida,44,0.0
baseline_excl_union_primary_technical,N,Salvia carduacea,50,0.24560000000000004
baseline_excl_union_primary_technical,N,Sambucus ebulus,60,0.09611111111111115
baseline_excl_union_primary_technical,N,Saxifraga tricuspidata,61,0.1225477022305832
baseline_excl_union_primary_technical,N,Scaevola ramosissima,53,0.1416874332502669
baseline_excl_union_primary_technical,N,Senecio hispidulus,41,0.4045211183819155
baseline_excl_union_primary_technical,N,Senecio pterophorus,68,0.0
baseline_excl_union_primary_technical,N,Senna armata,60,0.032777777777777795
baseline_excl_union_primary_technical,N,Senna septemtrionalis,51,0.03844675124951946
baseline_excl_union_primary_technical,N,Silene colorata,49,0.5447730112453144
baseline_excl_union_primary_technical,N,Silene nutans,44,0.08677685950413205
baseline_excl_union_primary_technical,N,Solanum carolinense,53,0.14239943040227843
baseline_excl_union_primary_technical,N,Spergularia marina,54,0.13923182441700954
baseline_excl_union_primary_technical,N,Stachys chamissonis,45,0.3437037037037035
baseline_excl_union_primary_technical,N,Symphoricarpos occidentalis,48,0.04079861111111116
baseline_excl_union_primary_technical,N,Taenidia integerrima,55,0.22611570247933888
baseline_excl_union_primary_technical,N,Tanacetum corymbosum,65,0.08804733727810632
baseline_excl_union_primary_technical,N,Tephroseris palustris,63,0.031242126480221843
baseline_excl_union_primary_technical,N,Tetratheca ciliata,51,0.5828527489427143
baseline_excl_union_primary_technical,N,Thalictrum dasycarpum,57,0.10095413973530332
baseline_excl_union_primary_technical,N,Tradescantia fluminensis,40,0.375
baseline_excl_union_primary_technical,N,Trifolium wormskioldii,44,0.6115702479338844
baseline_excl_union_primary_technical,N,Utricularia macrorhiza,51,0.11072664359861584
baseline_excl_union_primary_technical,N,Vaccinium arboreum,40,0.0
baseline_excl_union_primary_technical,N,Valeriana edulis,50,0.4032
baseline_excl_union_primary_technical,N,Viburnum rafinesqueanum,66,0.0
baseline_excl_union_primary_technical,N,Viola arvensis,54,0.1049382716049383
baseline_excl_union_primary_technical,N,Volkameria inermis,47,0.25350837483024
baseline_excl_union_primary_technical,N,Wedelia hispida,50,0.0
baseline_excl_union_primary_technical,N,Xyris jupicai,47,0.19013128112268007
baseline_excl_union_primary_technical,N,Zephyranthes candida,53,0.10679957280170882
baseline_excl_union_primary_technical,N,Zeuxine strateumatica,40,0.04875000000000007
baseline_excl_union_primary_technical,P,Acacia ulicifolia,70,0.31999999999999984
baseline_excl_union_primary_technical,P,Aciphylla glacialis,77,0.14370045538876708
baseline_excl_union_primary_technical,P,Actaea spicata,60,0.12444444444444436
baseline_excl_union_primary_technical,P,Aegopodium podagraria,79,0.0
baseline_excl_union_primary_technical,P,Agrimonia pilosa,68,0.11072664359861584
baseline_excl_union_primary_technical,P,Agrostemma githago,52,0.5584319526627219
baseline_excl_union_primary_technical,P,Allium praecox,70,0.13265306122448983
baseline_excl_union_primary_technical,P,Amelanchier arborea,43,0.20984315846403456
baseline_excl_union_primary_technical,P,Anemonoides quinquefolia,47,0.041647804436396596
baseline_excl_union_primary_technical,P,Arctium minus,41,0.5580011897679953
baseline_excl_union_primary_technical,P,Baptisia australis,69,0.2680109220751943
baseline_excl_union_primary_technical,P,Barbarea orthoceras,68,0.0
baseline_excl_union_primary_technical,P,Biscutella laevigata,70,0.17999999999999994
baseline_excl_union_primary_technical,P,Brodiaea coronaria,54,0.07201646090534997
baseline_excl_union_primary_technical,P,Buddleja davidii,41,0.5996430696014277
baseline_excl_union_primary_technical,P,Calycadenia multiglandulosa,57,0.0
baseline_excl_union_primary_technical,P,Campanula giesekiana,67,0.1136110492314546
baseline_excl_union_primary_technical,P,Campanula latifolia,40,0.41125
baseline_excl_union_primary_technical,P,Campanula scouleri,40,0.04875000000000007
baseline_excl_union_primary_technical,P,Carduus acanthoides,54,0.4972565157750344
baseline_excl_union_primary_technical,P,Centaurea solstitialis,69,0.05629069523209407
baseline_excl_union_primary_technical,P,Chelone lyonii,42,0.3526077097505669
baseline_excl_union_primary_technical,P,Cochlospermum vitifolium,46,0.04253308128544431
baseline_excl_union_primary_technical,P,Conopholis alpina,45,0.23111111111111104
baseline_excl_union_primary_technical,P,Conradina canescens,71,0.08172981551279512
baseline_excl_union_primary_technical,P,Convolvulus elegantissimus,50,0.5704
baseline_excl_union_primary_technical,P,Corethrogyne filaginifolia,43,0.5797728501892916
baseline_excl_union_primary_technical,P,Cornus suecica,57,0.0
baseline_excl_union_primary_technical,P,Delairea odorata,58,0.0
baseline_excl_union_primary_technical,P,Delphinium glaucum,42,0.20975056689342408
baseline_excl_union_primary_technical,P,Delphinium nuttallianum,51,0.11072664359861584
baseline_excl_union_primary_technical,P,Dillwynia floribunda,54,0.0
baseline_excl_union_primary_technical,P,Disphyma crassifolium,44,0.4648760330578512
baseline_excl_union_primary_technical,P,Distimake dissectus,45,0.27654320987654324
baseline_excl_union_primary_technical,P,Elephantopus tomentosus,45,0.08592592592592585
baseline_excl_union_primary_technical,P,Erica tetralix,49,0.6172428154935443
baseline_excl_union_primary_technical,P,Erigeron divergens,79,0.0737061368370453
baseline_excl_union_primary_technical,P,Erigeron linearis,86,0.08869659275283936
baseline_excl_union_primary_technical,P,Erigeron quercifolius,69,0.05629069523209407
baseline_excl_union_primary_technical,P,Erythranthe bicolor,65,0.05964497041420125
baseline_excl_union_primary_technical,P,Erythranthe dentata,46,0.12192816635160675
baseline_excl_union_primary_technical,P,Falcaria vulgaris,57,0.03447214527546949
