condition_id,panel,species,n_classifiable,spatial_rho
baseline_excl_roi_unstable,P,Persicaria nepalensis,58,0.05220378376596188
baseline_excl_roi_unstable,P,Phlox diffusa,76,0.047265525444557734
baseline_excl_roi_unstable,P,Pimelea serpyllifolia,56,0.1547626057168801
baseline_excl_roi_unstable,P,Portulaca pilosa,69,-0.10647206482453295
baseline_excl_roi_unstable,P,Portulaca suffrutescens,58,0.07661077375965741
baseline_excl_roi_unstable,P,Prunus ilicifolia,48,-0.009516579553918273
baseline_excl_roi_unstable,P,Prunus mahaleb,56,0.10807882520031159
baseline_excl_roi_unstable,P,Pseudorchis albida,48,0.2192085094276361
baseline_excl_roi_unstable,P,Rafinesquia neomexicana,69,-0.03614551720883547
baseline_excl_roi_unstable,P,Ranunculus glacialis,65,0.047720547912763187
baseline_excl_roi_unstable,P,Ranunculus lyallii,71,0.13348230744195605
baseline_excl_roi_unstable,P,Ranunculus reflexus,40,0.07849464130252079
baseline_excl_roi_unstable,P,Ranunculus uncinatus,43,-0.13257683362153655
baseline_excl_roi_unstable,P,Raphanus raphanistrum,52,-0.03197929943548769
baseline_excl_roi_unstable,P,Rorippa palustris,64,0.09443683912984906
baseline_excl_roi_unstable,P,Rubus pubescens,50,0.06143543640602131
baseline_excl_roi_unstable,P,Ruellia metziae,69,-0.08526520137081574
baseline_excl_roi_unstable,P,Salvia longispicata,51,0.0002680541712706303
baseline_excl_roi_unstable,P,Salvia lyrata,41,0.09486527652951704
baseline_excl_roi_unstable,P,Sanguinaria canadensis,67,0.05695988589266059
baseline_excl_roi_unstable,P,Saxifraga tridactylites,56,-0.04763984240059242
baseline_excl_roi_unstable,P,Schelhammera undulata,48,0.006634702741802905
baseline_excl_roi_unstable,P,Senecio mohavensis,65,0.14109048339327313
baseline_excl_roi_unstable,P,Senna hebecarpa,47,0.0769135471962784
baseline_excl_roi_unstable,P,Silene dioica,48,-0.1804514367336973
baseline_excl_roi_unstable,P,Silene rotundifolia,54,-0.05287087740972004
baseline_excl_roi_unstable,P,Silphium integrifolium,60,-0.10614095039592665
baseline_excl_roi_unstable,P,Sisymbrium irio,60,0.07757380921658032
baseline_excl_roi_unstable,P,Symphyotrichum puniceum,72,0.02056532752390144
baseline_excl_roi_unstable,P,Symphyotrichum subulatum,65,0.06713995465797483
baseline_excl_roi_unstable,P,Taraxacum erythrospermum,75,-0.012231961088814426
baseline_excl_roi_unstable,P,Tecoma stans,63,0.27391550028717165
baseline_excl_roi_unstable,P,Thunbergia grandiflora,43,0.04282687385647966
baseline_excl_roi_unstable,P,Thymus praecox,45,0.028831292769527582
baseline_excl_roi_unstable,P,Trifolium glomeratum,41,0.18273860537310835
baseline_excl_roi_unstable,P,Tulipa sylvestris,52,-0.023655916413951733
baseline_excl_roi_unstable,P,Vernonia gigantea,44,0.10953411085529646
baseline_excl_roi_unstable,P,Vernonia noveboracensis,49,-0.015900747833253584
baseline_excl_roi_unstable,P,Veronica alpina,50,-0.1204468084134143
baseline_excl_roi_unstable,P,Veronica spicata,56,0.048798140317659416
baseline_excl_roi_unstable,P,Vicia hirsuta,47,-0.06467658242636756
baseline_excl_roi_unstable,P,Vicia tetrasperma,50,-0.04252636460989873
baseline_excl_roi_unstable,P,Vincetoxicum hirundinaria,61,0.05812571055842262
baseline_excl_roi_unstable,P,Viola cornuta,53,0.08412468447849328
baseline_excl_roi_unstable,P,Viola pedunculata,69,-0.020275236721103054
baseline_excl_roi_unstable,P,Viola rostrata,51,0.05547554838424682
baseline_excl_roi_unstable,P,Viola tricolor,50,0.15755748302583675
baseline_excl_roi_unstable,P,Viscaria vulgaris,52,0.02016759922103311
baseline_excl_union_primary_technical,N,Abronia latifolia,67,0.005291960064226919
baseline_excl_union_primary_technical,N,Abronia umbellata,42,0.0706375161661908
baseline_excl_union_primary_technical,N,Acacia suaveolens,62,0.0321286499326911
baseline_excl_union_primary_technical,N,Actaea racemosa,43,0.05734614591730782
baseline_excl_union_primary_technical,N,Agave deserti,51,-0.0013751939164862955
baseline_excl_union_primary_technical,N,Anemonastrum canadense,66,0.14624555574761444
baseline_excl_union_primary_technical,N,Anthriscus caucalis,51,-0.0200999721931024
baseline_excl_union_primary_technical,N,Arabidopsis lyrata,66,-0.014459439761807236
baseline_excl_union_primary_technical,N,Argentina anserina,57,-0.00969140461899553
baseline_excl_union_primary_technical,N,Asclepias texana,56,0.039744202830373804
baseline_excl_union_primary_technical,N,Bacopa monnieri,59,-0.03545767437436178
baseline_excl_union_primary_technical,N,Bidens frondosa,52,-0.044508212357168106
baseline_excl_union_primary_technical,N,Bidens pilosa,51,0.08046809556193316
baseline_excl_union_primary_technical,N,Blackstonia perfoliata,48,-0.0692858351913133
baseline_excl_union_primary_technical,N,Briza media,52,0.03426570326698879
baseline_excl_union_primary_technical,N,Calochortus subalpinus,51,-0.09086836663770885
baseline_excl_union_primary_technical,N,Calochortus venustus,44,0.04361911247085786
baseline_excl_union_primary_technical,N,Campanula cochleariifolia,71,0.07341394609325481
baseline_excl_union_primary_technical,N,Campanula rapunculoides,47,-0.07924176799396739
baseline_excl_union_primary_technical,N,Campanula trachelium,43,-0.09447795465349804
baseline_excl_union_primary_technical,N,Caragana arborescens,50,0.03979515196269971
baseline_excl_union_primary_technical,N,Carpodetus serratus,58,0.04818763902796553
baseline_excl_union_primary_technical,N,Catharanthus roseus,48,-0.007297800136898495
baseline_excl_union_primary_technical,N,Celmisia gracilenta,57,0.10566161459635727
baseline_excl_union_primary_technical,N,Chaenactis fremontii,72,-0.0905461534365133
baseline_excl_union_primary_technical,N,Clarkia purpurea,56,0.006599282875382276
baseline_excl_union_primary_technical,N,Clarkia tenella,66,0.08977065499839318
baseline_excl_union_primary_technical,N,Cotula australis,54,0.008852577862380178
baseline_excl_union_primary_technical,N,Crepis capillaris,61,-0.005460018745535364
baseline_excl_union_primary_technical,N,Crotalaria retusa,44,-0.08123053694308166
baseline_excl_union_primary_technical,N,Croton glandulosus,44,0.18268377960169854
baseline_excl_union_primary_technical,N,Daphne cneorum,59,0.1702111727698891
baseline_excl_union_primary_technical,N,Delphinium variegatum,49,-0.012342684105645433
baseline_excl_union_primary_technical,N,Draba aizoides,77,-0.020369608514107105
baseline_excl_union_primary_technical,N,Draba nemorosa,58,-0.007778691825759889
baseline_excl_union_primary_technical,N,Erinus alpinus,61,0.014942385835943857
baseline_excl_union_primary_technical,N,Eriogonum pyrolifolium,62,-0.051986602143403636
baseline_excl_union_primary_technical,N,Eucrypta chrysanthemifolia,43,0.13480587354402485
baseline_excl_union_primary_technical,N,Euonymus americanus,51,-0.06333821945017147
baseline_excl_union_primary_technical,N,Eupatorium rotundifolium,49,0.03474142668782126
baseline_excl_union_primary_technical,N,Evolvulus alsinoides,65,-0.008088571687802826
baseline_excl_union_primary_technical,N,Evolvulus nummularius,60,0.03526730593134438
baseline_excl_union_primary_technical,N,Florestina tripteris,66,9.114906181298361e-05
baseline_excl_union_primary_technical,N,Freesia leichtlinii,43,0.011745443880431007
baseline_excl_union_primary_technical,N,Galium aparine,41,-0.08671807120896532
baseline_excl_union_primary_technical,N,Genista hispanica,79,-0.0463494762634996
baseline_excl_union_primary_technical,N,Gentiana pneumonanthe,51,-0.08714335215639187
baseline_excl_union_primary_technical,N,Glandularia gooddingii,60,0.20215676777107097
baseline_excl_union_primary_technical,N,Glycyrrhiza lepidota,43,0.05326530621557703
baseline_excl_union_primary_technical,N,Gypsophila repens,81,0.06647992378842833
baseline_excl_union_primary_technical,N,Hedera helix,46,0.010678993565210033
baseline_excl_union_primary_technical,N,Helianthemum nummularium,49,0.09693010475155531
baseline_excl_union_primary_technical,N,Helianthus maximiliani,52,-0.12292120860274429
baseline_excl_union_primary_technical,N,Helichrysum arenarium,80,-0.032143026625854915
baseline_excl_union_primary_technical,N,Hypochaeris sessiliflora,43,0.028426378384213732
baseline_excl_union_primary_technical,N,Ipomoea hederacea,49,-0.07896397288784691
baseline_excl_union_primary_technical,N,Ixeris chinensis,67,0.09938530414040334
baseline_excl_union_primary_technical,N,Kallstroemia grandiflora,47,0.1863126495115599
baseline_excl_union_primary_technical,N,Lagenophora strangulata,51,-0.05587578491818482
baseline_excl_union_primary_technical,N,Lantana achyranthifolia,63,0.14819364238764277
baseline_excl_union_primary_technical,N,Linaria canadensis,52,0.03768616801059193
baseline_excl_union_primary_technical,N,Linaria texana,52,0.20079099556328736
baseline_excl_union_primary_technical,N,Lithophragma parviflorum,64,0.04092288541606436
baseline_excl_union_primary_technical,N,Lobelia siphilitica,46,-0.0012741215331409598
baseline_excl_union_primary_technical,N,Lomatium multifidum,48,0.06581604398893394
baseline_excl_union_primary_technical,N,Lupinus latifolius,50,0.1070445796589435
baseline_excl_union_primary_technical,N,Lupinus subcarnosus,70,-0.0008325626597102304
baseline_excl_union_primary_technical,N,Lygodesmia aphylla,43,-0.0570395948972619
baseline_excl_union_primary_technical,N,Maianthemum dilatatum,53,0.07969294638575451
baseline_excl_union_primary_technical,N,Malva multiflora,45,-0.047328632571347846
baseline_excl_union_primary_technical,N,Malva nicaeensis,49,-0.03623565140367685
baseline_excl_union_primary_technical,N,Matthiola incana,55,-0.01546061405631227
baseline_excl_union_primary_technical,N,Medicago arborea,53,-0.03353100060650047
baseline_excl_union_primary_technical,N,Melampyrum cristatum,48,0.0014998243955081038
baseline_excl_union_primary_technical,N,Melampyrum nemorosum,40,-0.0001853795350754943
baseline_excl_union_primary_technical,N,Mentha longifolia,71,-0.012795417985388125
baseline_excl_union_primary_technical,N,Muscari comosum,43,0.130480532974773
baseline_excl_union_primary_technical,N,Mycelis muralis,47,-0.07905721829746766
baseline_excl_union_primary_technical,N,Myoporum insulare,51,0.13508850195745795
baseline_excl_union_primary_technical,N,Narcissus assoanus,61,0.057391289606970035
baseline_excl_union_primary_technical,N,Narthecium ossifragum,51,-0.12704327869337398
baseline_excl_union_primary_technical,N,Nelumbo lutea,42,0.08399611503804026
baseline_excl_union_primary_technical,N,Oenothera acaulis,56,0.04538238865810441
baseline_excl_union_primary_technical,N,Opuntia cespitosa,51,0.015678786585770068
baseline_excl_union_primary_technical,N,Packera sanguisorbae,62,0.03823662293176542
baseline_excl_union_primary_technical,N,Penstemon barbatus,45,0.02580933459814063
baseline_excl_union_primary_technical,N,Penstemon heterophyllus,60,-0.05046141998302207
baseline_excl_union_primary_technical,N,Persicaria attenuata,44,0.1181649469608999
baseline_excl_union_primary_technical,N,Phacelia fremontii,61,0.12670164721961785
baseline_excl_union_primary_technical,N,Pimpinella saxifraga,73,-0.007032438305387743
baseline_excl_union_primary_technical,N,Platycodon grandiflorus,48,0.024070682852234328
baseline_excl_union_primary_technical,N,Praxelis clematidea,69,0.04042624657017009
baseline_excl_union_primary_technical,N,Primula mistassinica,57,0.19123155277400933
baseline_excl_union_primary_technical,N,Prospero autumnale,41,0.06480037495158851
baseline_excl_union_primary_technical,N,Rhododendron lapponicum,50,0.07936757084563024
baseline_excl_union_primary_technical,N,Ricinocarpos pinifolius,65,0.09604298872679459
baseline_excl_union_primary_technical,N,Rudbeckia fulgida,44,0.04540103390572295
baseline_excl_union_primary_technical,N,Salvia carduacea,50,-0.005190722292179514
baseline_excl_union_primary_technical,N,Sambucus ebulus,60,0.1410979383090577
baseline_excl_union_primary_technical,N,Saxifraga tricuspidata,61,0.071492741492593
baseline_excl_union_primary_technical,N,Scaevola ramosissima,53,-0.13934634616110922
baseline_excl_union_primary_technical,N,Senecio hispidulus,41,0.022821315898308624
baseline_excl_union_primary_technical,N,Senecio pterophorus,68,0.009973607505178114
baseline_excl_union_primary_technical,N,Senna armata,60,-0.05092875981772524
baseline_excl_union_primary_technical,N,Senna septemtrionalis,51,0.016695378867277257
baseline_excl_union_primary_technical,N,Silene colorata,49,0.07058518859738781
baseline_excl_union_primary_technical,N,Silene nutans,44,-0.04318219382290322
baseline_excl_union_primary_technical,N,Solanum carolinense,53,-0.10944700392409368
baseline_excl_union_primary_technical,N,Spergularia marina,54,-0.04678566400396273
baseline_excl_union_primary_technical,N,Stachys chamissonis,45,-0.030256680807736226
baseline_excl_union_primary_technical,N,Symphoricarpos occidentalis,48,0.1510723947180296
baseline_excl_union_primary_technical,N,Taenidia integerrima,55,0.011236164379542066
baseline_excl_union_primary_technical,N,Tanacetum corymbosum,65,0.04281962364614935
baseline_excl_union_primary_technical,N,Tephroseris palustris,63,-0.09046311274183579
baseline_excl_union_primary_technical,N,Tetratheca ciliata,51,0.03885397135297906
baseline_excl_union_primary_technical,N,Thalictrum dasycarpum,57,-0.014096912164478342
baseline_excl_union_primary_technical,N,Tradescantia fluminensis,40,-0.025909742682781428
baseline_excl_union_primary_technical,N,Trifolium wormskioldii,44,0.05079983797107639
baseline_excl_union_primary_technical,N,Utricularia macrorhiza,51,0.043729120156732235
baseline_excl_union_primary_technical,N,Vaccinium arboreum,40,-0.015282092715215816
baseline_excl_union_primary_technical,N,Valeriana edulis,50,0.11724924493119267
baseline_excl_union_primary_technical,N,Viburnum rafinesqueanum,66,0.006788887032067682
baseline_excl_union_primary_technical,N,Viola arvensis,54,0.07322357613809073
baseline_excl_union_primary_technical,N,Volkameria inermis,47,-0.07193338302741867
baseline_excl_union_primary_technical,N,Wedelia hispida,50,-0.08937674443405032
baseline_excl_union_primary_technical,N,Xyris jupicai,47,0.021780814415739154
baseline_excl_union_primary_technical,N,Zephyranthes candida,53,0.10164000018403627
baseline_excl_union_primary_technical,N,Zeuxine strateumatica,40,-0.04836246349402273
baseline_excl_union_primary_technical,P,Acacia ulicifolia,70,-0.06097577192341234
baseline_excl_union_primary_technical,P,Aciphylla glacialis,77,0.032246443550994645
baseline_excl_union_primary_technical,P,Actaea spicata,60,0.035500066837310815
baseline_excl_union_primary_technical,P,Aegopodium podagraria,79,-0.029786370035697275
baseline_excl_union_primary_technical,P,Agrimonia pilosa,68,0.054156855235889784
baseline_excl_union_primary_technical,P,Agrostemma githago,52,0.035630481875907914
baseline_excl_union_primary_technical,P,Allium praecox,70,0.27865340703627944
baseline_excl_union_primary_technical,P,Amelanchier arborea,43,0.04160553780695435
baseline_excl_union_primary_technical,P,Anemonoides quinquefolia,47,0.05570120207878565
baseline_excl_union_primary_technical,P,Arctium minus,41,-0.06016312396396172
baseline_excl_union_primary_technical,P,Baptisia australis,69,0.004791135812047974
baseline_excl_union_primary_technical,P,Barbarea orthoceras,68,-0.02311366653331832
baseline_excl_union_primary_technical,P,Biscutella laevigata,70,0.10866594955992967
baseline_excl_union_primary_technical,P,Brodiaea coronaria,54,0.02640124886883609
baseline_excl_union_primary_technical,P,Buddleja davidii,41,0.03317664283173329
baseline_excl_union_primary_technical,P,Calycadenia multiglandulosa,57,-0.14286396440139792
baseline_excl_union_primary_technical,P,Campanula giesekiana,67,0.18635809240270182
baseline_excl_union_primary_technical,P,Campanula latifolia,40,0.11441045892712692
baseline_excl_union_primary_technical,P,Campanula scouleri,40,-0.055983709258156975
baseline_excl_union_primary_technical,P,Carduus acanthoides,54,-0.0576203734894575
baseline_excl_union_primary_technical,P,Centaurea solstitialis,69,0.11166700598875852
baseline_excl_union_primary_technical,P,Chelone lyonii,42,-0.05326090328373665
baseline_excl_union_primary_technical,P,Cochlospermum vitifolium,46,-0.06091702889337072
baseline_excl_union_primary_technical,P,Conopholis alpina,45,-0.06593068659390532
baseline_excl_union_primary_technical,P,Conradina canescens,71,-0.008849680294818998
baseline_excl_union_primary_technical,P,Convolvulus elegantissimus,50,-0.07359350966222385
baseline_excl_union_primary_technical,P,Corethrogyne filaginifolia,43,0.03486274616663786
baseline_excl_union_primary_technical,P,Cornus suecica,57,-0.08332886754882625
baseline_excl_union_primary_technical,P,Delairea odorata,58,0.12988646789075525
baseline_excl_union_primary_technical,P,Delphinium glaucum,42,0.08262113104207562
baseline_excl_union_primary_technical,P,Delphinium nuttallianum,51,-0.033875868640078584
baseline_excl_union_primary_technical,P,Dillwynia floribunda,54,-0.020011205947396794
baseline_excl_union_primary_technical,P,Disphyma crassifolium,44,0.3342381779109757
baseline_excl_union_primary_technical,P,Distimake dissectus,45,-0.07113037263351642
baseline_excl_union_primary_technical,P,Elephantopus tomentosus,45,-0.1286726338836569
baseline_excl_union_primary_technical,P,Erica tetralix,49,0.09181876839746907
baseline_excl_union_primary_technical,P,Erigeron divergens,79,0.0205438660600934
baseline_excl_union_primary_technical,P,Erigeron linearis,86,0.04233186451202186
baseline_excl_union_primary_technical,P,Erigeron quercifolius,69,0.19428348830728057
baseline_excl_union_primary_technical,P,Erythranthe bicolor,65,0.17958639725636036
baseline_excl_union_primary_technical,P,Erythranthe dentata,46,0.0153152272861026
baseline_excl_union_primary_technical,P,Falcaria vulgaris,57,0.07963924450644674
baseline_excl_union_primary_technical,P,Filipendula rubra,40,0.05962671173292096
baseline_excl_union_primary_technical,P,Gazania rigens,58,0.010741587085299454
