stage,photo_id,inclusions
calibration,612164174,69
calibration,612214370,28
calibration,612219289,49
calibration,612231752,49
calibration,612272293,47
calibration,612295680,41
calibration,612321918,65
calibration,612322383,40
calibration,612328902,46
calibration,612373932,43
calibration,612388248,62
calibration,612430300,55
calibration,612461939,38
calibration,612512158,48
calibration,612546261,30
calibration,612587346,65
calibration,612599053,35
calibration,612681727,71
calibration,612813091,47
calibration,612846632,56
calibration,612894757,38
calibration,612933371,43
calibration,612940632,37
calibration,612947031,55
calibration,613064792,41
calibration,613075426,50
calibration,613177879,58
calibration,613185169,43
calibration,613251613,41
calibration,613284121,43
calibration,613342114,38
calibration,613391626,29
calibration,613447846,69
calibration,613465131,55
calibration,613474980,39
calibration,613559517,60
calibration,613605874,29
calibration,613610427,52
calibration,613623463,40
calibration,613732879,41
calibration,613750087,29
calibration,613750922,55
calibration,613907657,52
calibration,613948536,59
calibration,613952873,56
calibration,614010042,47
calibration,614011594,44
calibration,614028607,44
calibration,614029072,45
calibration,614044745,41
calibration,614075995,47
calibration,614124184,43
calibration,614145576,51
calibration,614150528,52
calibration,614164905,46
calibration,614175480,43
calibration,614254683,58
calibration,614274589,40
calibration,614284455,40
calibration,614426066,46
calibration,614479362,47
calibration,614479906,46
calibration,614507933,39
calibration,614565710,54
calibration,614589217,51
calibration,614611816,20
calibration,614654448,18
calibration,614695267,55
calibration,614700553,70
calibration,614731690,62
calibration,614759394,35
calibration,614803663,46
calibration,614876070,50
calibration,614883894,43
calibration,614887979,54
calibration,614900037,44
calibration,614924723,64
calibration,615002462,51
calibration,615161191,41
calibration,615183845,45
calibration,615192234,52
calibration,615295147,43
calibration,615331632,29
calibration,615352027,47
calibration,615402316,56
calibration,615467886,53
calibration,615473067,58
calibration,615479821,57
calibration,615489815,59
calibration,615513975,61
calibration,615534280,50
calibration,615608526,65
calibration,615717371,33
calibration,615741733,55
calibration,615897408,43
calibration,615908096,52
calibration,616060924,52
calibration,616133721,52
calibration,616407923,49
calibration,616477633,44
calibration,616557405,54
calibration,616643154,61
calibration,616712132,54
calibration,616767163,41
calibration,616768644,40
calibration,616792478,57
calibration,616861392,50
calibration,616879690,32
calibration,616882031,52
calibration,616924572,60
calibration,616994102,64
calibration,617012379,41
calibration,617013709,43
calibration,617023676,45
calibration,617051028,33
calibration,617088755,49
calibration,617103872,41
calibration,617145248,78
calibration,617147478,44
calibration,617153784,39
calibration,617163410,50
calibration,617223898,37
calibration,617325076,42
calibration,617332464,61
calibration,617408556,58
calibration,617534988,37
calibration,617550248,42
calibration,617621305,28
calibration,617648327,37
calibration,617675039,56
calibration,617805922,39
calibration,617898922,49
calibration,617906517,51
calibration,617928855,36
calibration,617985158,53
calibration,618035592,52
calibration,618077580,41
calibration,618112098,36
calibration,618163255,60
calibration,618229360,47
calibration,618243190,40
calibration,618330193,42
calibration,618371707,57
calibration,618430129,58
calibration,618441669,59
calibration,618522091,47
calibration,618559185,56
calibration,618601270,51
calibration,618611591,32
calibration,618627639,38
calibration,618693983,62
calibration,618733654,33
calibration,618813204,20
calibration,618817464,47
calibration,618822468,49
calibration,618830641,60
calibration,618854492,55
calibration,618893075,40
calibration,619000162,47
calibration,619005649,46
calibration,619137769,41
calibration,619145203,46
calibration,619162685,57
calibration,619191574,36
calibration,619294178,48
calibration,619328638,38
calibration,619350000,33
calibration,619356110,36
calibration,619382731,44
calibration,619427849,33
calibration,619535418,33
calibration,619652455,49
calibration,619681601,32
calibration,619733187,61
calibration,619792048,54
calibration,619795687,32
calibration,619897889,35
calibration,619955207,57
calibration,619969539,49
calibration,619983732,42
calibration,620000881,53
calibration,620017764,43
calibration,620075883,30
calibration,620145332,42
calibration,620174843,58
calibration,620205005,35
calibration,620248941,65
calibration,620271651,50
calibration,620402633,52
calibration,620464051,53
calibration,620466710,51
calibration,620499589,46
calibration,620573606,31
calibration,620577947,59
calibration,620578671,53
calibration,620598564,47
calibration,620678358,46
calibration,620691235,28
calibration,620704390,42
calibration,620729833,34
calibration,620768783,51
calibration,620818080,54
calibration,620822394,41
calibration,620872296,53
calibration,620886577,39
calibration,620886698,31
calibration,620893990,49
calibration,620900199,32
calibration,620908503,37
calibration,620939824,44
calibration,620980927,50
calibration,620992378,37
calibration,621032640,59
calibration,621066787,51
calibration,621098550,56
calibration,621137390,53
calibration,621139197,51
calibration,621247177,45
calibration,621343026,38
calibration,621388250,29
calibration,621418164,58
calibration,621492290,38
calibration,621508153,38
calibration,621593162,32
calibration,621597482,21
calibration,621624129,53
calibration,621638442,68
calibration,621666291,43
calibration,621686759,41
calibration,621696067,52
calibration,621791895,46
calibration,621861633,42
calibration,621865281,56
calibration,621866810,53
calibration,621878159,41
calibration,621936721,47
calibration,621936994,27
calibration,621983221,32
calibration,622042600,40
calibration,622073031,47
calibration,622089528,47
calibration,622092874,57
calibration,622178994,45
calibration,622290965,37
calibration,622317937,55
calibration,622360876,50
calibration,622371892,34
calibration,622425067,57
calibration,622429340,66
calibration,622452877,72
calibration,622474383,30
calibration,622572254,30
calibration,622589308,60
calibration,622608001,66
calibration,622728358,48
calibration,622757886,20
calibration,622788934,48
calibration,622921472,55
calibration,622945409,55
calibration,622972858,60
calibration,623031169,61
calibration,623125866,41
calibration,623254259,42
calibration,623267230,40
calibration,623286095,51
calibration,623494251,44
calibration,623504731,66
calibration,623589732,58
calibration,623692656,40
calibration,623767053,36
calibration,623786794,32
calibration,623838298,45
calibration,623847290,43
calibration,623860905,49
calibration,623864401,57
calibration,623869874,62
calibration,623993137,32
calibration,624028149,39
calibration,624087144,54
calibration,624144448,37
calibration,624148705,57
calibration,624184359,54
calibration,624192935,39
calibration,624213209,50
calibration,624213314,36
calibration,624225703,51
calibration,624236094,37
calibration,624326021,47
calibration,624326355,35
calibration,624331180,37
calibration,624403429,59
calibration,624420822,29
calibration,624502793,41
calibration,624576448,46
calibration,624577254,27
calibration,624577657,35
calibration,624675087,37
calibration,624688898,59
calibration,624706699,42
calibration,624741718,48
calibration,624861216,43
calibration,624899283,53
calibration,624899479,60
calibration,624921606,56
calibration,624949959,48
calibration,624952845,36
calibration,624954648,33
calibration,625058999,42
calibration,625081975,42
calibration,625084925,44
calibration,625090937,60
calibration,625124907,32
calibration,625185731,47
calibration,625198678,39
calibration,625237348,56
calibration,625243695,37
calibration,625247607,38
calibration,625268713,30
calibration,625285634,72
calibration,625293339,46
calibration,625303902,27
calibration,625307285,60
calibration,625354403,57
calibration,625359999,39
calibration,625411823,43
calibration,625497351,59
calibration,625541677,24
calibration,625559294,31
calibration,625578975,48
calibration,625641622,74
calibration,625651564,45
calibration,625657249,52
calibration,625659823,52
calibration,625681914,38
calibration,625693186,46
calibration,625734936,35
calibration,625880293,32
calibration,625896661,50
calibration,625978114,63
calibration,625987532,49
calibration,626032601,45
calibration,626065099,47
calibration,626181281,50
calibration,626242042,59
calibration,626260405,47
calibration,626296699,52
calibration,626309937,63
calibration,626323540,62
calibration,626361250,58
calibration,626370892,66
calibration,626385069,36
calibration,626401477,56
calibration,626696657,30
calibration,626727155,40
calibration,626824615,29
calibration,626840178,62
calibration,626927530,54
calibration,626973520,59
calibration,626987858,61
calibration,626998088,33
calibration,627029741,39
calibration,627071608,36
calibration,627145711,47
calibration,627151634,38
calibration,627162547,31
calibration,627182229,51
calibration,627183224,52
calibration,627290877,45
calibration,627307345,61
calibration,627341247,51
calibration,627414066,43
calibration,627460144,60
calibration,627466207,35
calibration,627495980,34
calibration,627632502,60
calibration,627641911,67
calibration,627710778,43
calibration,627717109,49
calibration,627721420,52
calibration,627769096,58
calibration,627885092,58
calibration,627934150,58
calibration,627985181,43
calibration,628029083,63
calibration,628105309,48
calibration,628159129,52
calibration,628238024,44
calibration,628240472,29
calibration,628242581,59
calibration,628253687,26
calibration,628327460,53
calibration,628543464,28
calibration,628574336,57
calibration,628612899,37
calibration,628613375,43
calibration,628619109,66
calibration,628673732,53
calibration,628678245,32
calibration,628678774,44
calibration,628696189,39
calibration,628708741,51
calibration,628757348,50
