species,classifiable_photos,occupied_h1_cells,morph_levels,morph_entropy_bits,dominant_morph_fraction,white_n,yellow_orange_n,red_pink_n,blue_purple_n
Pterostylis nutans,1,1,1,-0.0,1.0,1,0,0,0
Pterostylis papuana,1,1,1,-0.0,1.0,1,0,0,0
Pterostylis setulosa,1,1,1,-0.0,1.0,1,0,0,0
Pterostylis trullifolia,1,1,1,-0.0,1.0,1,0,0,0
Ptilotus esquamatus,1,1,1,-0.0,1.0,0,1,0,0
Ptilotus helipteroides,1,1,1,-0.0,1.0,0,0,1,0
Ptilotus polystachyus,1,1,1,-0.0,1.0,1,0,0,0
Ptilotus seminudus,1,1,1,-0.0,1.0,1,0,0,0
Ptilotus spathulatus,1,1,1,-0.0,1.0,1,0,0,0
Ptilotus xerophilus,1,1,1,-0.0,1.0,1,0,0,0
Ptychococcus paradoxus,1,1,1,-0.0,1.0,1,0,0,0
Pueraria tuberosa,1,1,1,-0.0,1.0,1,0,0,0
Pulicaria diversifolia,1,1,1,-0.0,1.0,0,1,0,0
Pulicaria glutinosa,1,1,1,-0.0,1.0,0,1,0,0
Pulmonaria saccharata,1,1,1,-0.0,1.0,0,0,0,1
Pulsatilla grandis,1,1,1,-0.0,1.0,0,0,1,0
Pulsatilla hezijianensis,1,1,1,-0.0,1.0,0,1,0,0
Pulsatilla pratensis,1,1,1,-0.0,1.0,1,0,0,0
Pulsatilla turczaninovii,1,1,1,-0.0,1.0,0,0,0,1
Pulsatilla violacea,1,1,1,-0.0,1.0,0,0,0,1
Pultenaea canescens,1,1,1,-0.0,1.0,0,1,0,0
Pultenaea maritima,1,1,1,-0.0,1.0,0,1,0,0
Puschkinia scilloides,1,1,1,-0.0,1.0,1,0,0,0
Pyrola asarifolia,1,1,1,-0.0,1.0,0,0,1,0
Pyrola minor,1,1,1,-0.0,1.0,1,0,0,0
Pyrolirion tubiflorum,1,1,1,-0.0,1.0,0,1,0,0
Quassia amara,1,1,1,-0.0,1.0,0,0,1,0
Quesnelia lateralis,1,1,1,-0.0,1.0,0,0,0,1
Quincula lobata,1,1,1,-0.0,1.0,0,0,0,1
Rafflesia horsfieldii,1,1,1,-0.0,1.0,1,0,0,0
Rafinesquia neomexicana,1,1,1,-0.0,1.0,0,1,0,0
Rafnia globosa,1,1,1,-0.0,1.0,0,1,0,0
Rangaeris muscicola,1,1,1,-0.0,1.0,0,1,0,0
Ranunculus altaicus,1,1,1,-0.0,1.0,0,1,0,0
Ranunculus bullatus,1,1,1,-0.0,1.0,0,1,0,0
Ranunculus eschscholtzii,1,1,1,-0.0,1.0,0,1,0,0
Ranunculus haastii,1,1,1,-0.0,1.0,0,1,0,0
Ranunculus lateriflorus,1,1,1,-0.0,1.0,0,1,0,0
Ranunculus multifidus,1,1,1,-0.0,1.0,0,1,0,0
Ranunculus multiscapus,1,1,1,-0.0,1.0,0,1,0,0
Ranunculus peduncularis,1,1,1,-0.0,1.0,0,1,0,0
Ranunculus pensylvanicus,1,1,1,-0.0,1.0,0,1,0,0
Ranunculus petiolaris,1,1,1,-0.0,1.0,0,1,0,0
Ranunculus platanifolius,1,1,1,-0.0,1.0,1,0,0,0
Ranunculus polyanthemos,1,1,1,-0.0,1.0,0,1,0,0
Ranunculus polyrhizos,1,1,1,-0.0,1.0,0,1,0,0
Ranunculus silerifolius,1,1,1,-0.0,1.0,0,1,0,0
Ranunculus simensis,1,1,1,-0.0,1.0,0,1,0,0
Raoulia youngii,1,1,1,-0.0,1.0,1,0,0,0
Rapistrum rugosum,1,1,1,-0.0,1.0,0,1,0,0
Ratibida columnifera,1,1,1,-0.0,1.0,0,1,0,0
Reaumuria stocksii,1,1,1,-0.0,1.0,1,0,0,0
Reichardia picroides,1,1,1,-0.0,1.0,0,1,0,0
Reissantia indica,1,1,1,-0.0,1.0,0,1,0,0
Renealmia guianensis,1,1,1,-0.0,1.0,0,0,1,0
Retama rhodorhizoides,1,1,1,-0.0,1.0,1,0,0,0
Retanilla trinervia,1,1,1,-0.0,1.0,1,0,0,0
Rhabdothamnus solandri,1,1,1,-0.0,1.0,0,1,0,0
Rhaphiodon echinus,1,1,1,-0.0,1.0,0,0,0,1
Rhaponticum repens,1,1,1,-0.0,1.0,1,0,0,0
Rhaponticum uniflorum,1,1,1,-0.0,1.0,0,0,0,1
Rheum nobile,1,1,1,-0.0,1.0,0,1,0,0
Rhexia alifanus,1,1,1,-0.0,1.0,0,0,1,0
Rhexia mariana,1,1,1,-0.0,1.0,1,0,0,0
Rhinanthus freynii,1,1,1,-0.0,1.0,0,1,0,0
Rhodanthe chlorocephala,1,1,1,-0.0,1.0,1,0,0,0
Rhodanthe maryonii,1,1,1,-0.0,1.0,0,1,0,0
Rhodiola integrifolia,1,1,1,-0.0,1.0,0,0,1,0
Rhododendron adamsii,1,1,1,-0.0,1.0,0,0,1,0
Rhododendron arboreum,1,1,1,-0.0,1.0,0,0,1,0
Rhododendron culminicola,1,1,1,-0.0,1.0,0,0,1,0
Rhododendron ferrugineum,1,1,1,-0.0,1.0,0,0,1,0
Rhododendron formosanum,1,1,1,-0.0,1.0,1,0,0,0
Rhododendron glandulosum,1,1,1,-0.0,1.0,0,0,1,0
Rhododendron kesangiae,1,1,1,-0.0,1.0,0,0,1,0
Rhododendron ledebourii,1,1,1,-0.0,1.0,0,0,1,0
Rhododendron menziesii,1,1,1,-0.0,1.0,0,1,0,0
Rhododendron saxifragoides,1,1,1,-0.0,1.0,0,0,1,0
Rhododendron schlippenbachii,1,1,1,-0.0,1.0,1,0,0,0
Rhododendron setosum,1,1,1,-0.0,1.0,0,0,1,0
Rhodopentas parvifolia,1,1,1,-0.0,1.0,0,0,1,0
Rhopalostylis sapida,1,1,1,-0.0,1.0,0,0,1,0
Rhynchanthera cordata,1,1,1,-0.0,1.0,0,0,0,1
Rhynchocorys orientalis,1,1,1,-0.0,1.0,0,1,0,0
Rhynchoglossum notonianum,1,1,1,-0.0,1.0,0,1,0,0
Rhynchosia viscosa,1,1,1,-0.0,1.0,1,0,0,0
Rhynchostele bictoniensis,1,1,1,-0.0,1.0,1,0,0,0
Ribes atropurpureum,1,1,1,-0.0,1.0,0,1,0,0
Ribes laxiflorum,1,1,1,-0.0,1.0,1,0,0,0
Ribes sanguineum,1,1,1,-0.0,1.0,0,0,1,0
Richardia scabra,1,1,1,-0.0,1.0,1,0,0,0
Ridolfia segetum,1,1,1,-0.0,1.0,0,1,0,0
Riedelia rosacea,1,1,1,-0.0,1.0,0,0,1,0
Riodocea pulcherrima,1,1,1,-0.0,1.0,0,1,0,0
Ritonia poissonii,1,1,1,-0.0,1.0,1,0,0,0
Rivea hypocrateriformis,1,1,1,-0.0,1.0,0,1,0,0
Robiquetia bertholdii,1,1,1,-0.0,1.0,1,0,0,0
Rockhausenia nubigena,1,1,1,-0.0,1.0,0,1,0,0
Rockhausenia pygmaea,1,1,1,-0.0,1.0,1,0,0,0
Roemeria pavonina,1,1,1,-0.0,1.0,0,0,1,0
Roepera billardierei,1,1,1,-0.0,1.0,0,1,0,0
Roepera glauca,1,1,1,-0.0,1.0,0,1,0,0
Roepera iodocarpa,1,1,1,-0.0,1.0,0,1,0,0
Roldana angulifolia,1,1,1,-0.0,1.0,0,0,0,1
Romanzoffia californica,1,1,1,-0.0,1.0,1,0,0,0
Romanzoffia sitchensis,1,1,1,-0.0,1.0,1,0,0,0
Romulea flava,1,1,1,-0.0,1.0,1,0,0,0
Romulea jugicola,1,1,1,-0.0,1.0,1,0,0,0
Rosa acicularis,1,1,1,-0.0,1.0,0,0,1,0
Rosa californica,1,1,1,-0.0,1.0,0,0,1,0
Rosa canina,1,1,1,-0.0,1.0,1,0,0,0
Rosa laevigata,1,1,1,-0.0,1.0,1,0,0,0
Rosa nitida,1,1,1,-0.0,1.0,0,0,1,0
Rosa palustris,1,1,1,-0.0,1.0,1,0,0,0
Rosa sericea,1,1,1,-0.0,1.0,1,0,0,0
Rosa spinosissima,1,1,1,-0.0,1.0,1,0,0,0
Rubia cordifolia,1,1,1,-0.0,1.0,0,0,1,0
Rubus argutus,1,1,1,-0.0,1.0,1,0,0,0
Rubus cissoides,1,1,1,-0.0,1.0,1,0,0,0
Rubus crataegifolius,1,1,1,-0.0,1.0,1,0,0,0
Rubus geoides,1,1,1,-0.0,1.0,1,0,0,0
Rubus hawaiensis,1,1,1,-0.0,1.0,1,0,0,0
Rubus hirsutus,1,1,1,-0.0,1.0,1,0,0,0
Rubus idaeus,1,1,1,-0.0,1.0,1,0,0,0
Rubus occidentalis,1,1,1,-0.0,1.0,1,0,0,0
Rubus odoratus,1,1,1,-0.0,1.0,0,0,1,0
Rubus trivialis,1,1,1,-0.0,1.0,1,0,0,0
Ruehssia loniceroides,1,1,1,-0.0,1.0,0,0,1,0
Ruellia dissidens,1,1,1,-0.0,1.0,1,0,0,0
Ruellia morongii,1,1,1,-0.0,1.0,1,0,0,0
Rumex acetosa,1,1,1,-0.0,1.0,0,1,0,0
Rumex acetosella,1,1,1,-0.0,1.0,0,1,0,0
Rumex crispus,1,1,1,-0.0,1.0,1,0,0,0
Rumex sagittatus,1,1,1,-0.0,1.0,1,0,0,0
Rungia densiflora,1,1,1,-0.0,1.0,0,0,0,1
Ruta chalepensis,1,1,1,-0.0,1.0,0,1,0,0
Ruthalicia eglandulosa,1,1,1,-0.0,1.0,0,1,0,0
Sabatia calycina,1,1,1,-0.0,1.0,1,0,0,0
Sabdariffa diversifolia,1,1,1,-0.0,1.0,1,0,0,0
Sabdariffa petherickii,1,1,1,-0.0,1.0,0,0,1,0
Sagina procumbens,1,1,1,-0.0,1.0,0,0,1,0
Sagittaria lancifolia,1,1,1,-0.0,1.0,1,0,0,0
Sagittaria platyphylla,1,1,1,-0.0,1.0,1,0,0,0
Salacia bussei,1,1,1,-0.0,1.0,0,1,0,0
Salix arctica,1,1,1,-0.0,1.0,1,0,0,0
Salix barclayi,1,1,1,-0.0,1.0,1,0,0,0
Salix humboldtiana,1,1,1,-0.0,1.0,0,1,0,0
Salix reticulata,1,1,1,-0.0,1.0,1,0,0,0
Salix schwerinii,1,1,1,-0.0,1.0,1,0,0,0
Salix vestita,1,1,1,-0.0,1.0,0,1,0,0
Salomonia cantoniensis,1,1,1,-0.0,1.0,1,0,0,0
Salpichroa origanifolia,1,1,1,-0.0,1.0,1,0,0,0
Salvia albicaulis,1,1,1,-0.0,1.0,1,0,0,0
Salvia albocaerulea,1,1,1,-0.0,1.0,1,0,0,0
Salvia amarissima,1,1,1,-0.0,1.0,0,0,0,1
Salvia ballotiflora,1,1,1,-0.0,1.0,0,0,0,1
Salvia cacaliifolia,1,1,1,-0.0,1.0,0,0,0,1
Salvia cana,1,1,1,-0.0,1.0,1,0,0,0
Salvia cardinalis,1,1,1,-0.0,1.0,0,0,1,0
Salvia carduacea,1,1,1,-0.0,1.0,0,0,0,1
Salvia carnea,1,1,1,-0.0,1.0,0,0,0,1
Salvia chiapensis,1,1,1,-0.0,1.0,0,0,1,0
Salvia cinnabarina,1,1,1,-0.0,1.0,0,0,1,0
Salvia clevelandii,1,1,1,-0.0,1.0,0,0,0,1
Salvia clinopodioides,1,1,1,-0.0,1.0,0,0,0,1
Salvia elegans,1,1,1,-0.0,1.0,0,0,1,0
Salvia glutinosa,1,1,1,-0.0,1.0,1,0,0,0
Salvia hispanica,1,1,1,-0.0,1.0,0,0,0,1
Salvia holwayi,1,1,1,-0.0,1.0,0,0,1,0
Salvia macilenta,1,1,1,-0.0,1.0,1,0,0,0
Salvia mexicana,1,1,1,-0.0,1.0,0,0,0,1
Salvia misella,1,1,1,-0.0,1.0,0,0,0,1
Salvia pichinchensis,1,1,1,-0.0,1.0,0,0,0,1
Salvia schimperi,1,1,1,-0.0,1.0,1,0,0,0
Salvia tiliifolia,1,1,1,-0.0,1.0,1,0,0,0
Salvia verticillata,1,1,1,-0.0,1.0,0,0,0,1
Samanea saman,1,1,1,-0.0,1.0,1,0,0,0
Sambucus africana,1,1,1,-0.0,1.0,1,0,0,0
Sambucus nigra,1,1,1,-0.0,1.0,1,0,0,0
Sambucus racemosa,1,1,1,-0.0,1.0,1,0,0,0
Samolus parviflorus,1,1,1,-0.0,1.0,1,0,0,0
Sanchezia oblonga,1,1,1,-0.0,1.0,0,0,1,0
Sanguisorba minor,1,1,1,-0.0,1.0,0,1,0,0
Sanguisorba officinalis,1,1,1,-0.0,1.0,0,0,1,0
Sanguisorba stipulata,1,1,1,-0.0,1.0,0,1,0,0
Sanguisorba tenuifolia,1,1,1,-0.0,1.0,1,0,0,0
Sanicula europaea,1,1,1,-0.0,1.0,1,0,0,0
Sanicula lamelligera,1,1,1,-0.0,1.0,1,0,0,0
Sanicula tuberosa,1,1,1,-0.0,1.0,0,1,0,0
Sansevieria pearsonii,1,1,1,-0.0,1.0,0,1,0,0
Sapium sceleratum,1,1,1,-0.0,1.0,1,0,0,0
Sarcodes sanguinea,1,1,1,-0.0,1.0,0,0,1,0
Satyrium acuminatum,1,1,1,-0.0,1.0,1,0,0,0
Satyrium amoenum,1,1,1,-0.0,1.0,1,0,0,0
Satyrium buchananii,1,1,1,-0.0,1.0,0,1,0,0
Satyrium coriifolium,1,1,1,-0.0,1.0,0,1,0,0
Satyrium nepalense,1,1,1,-0.0,1.0,1,0,0,0
Satyrium trinerve,1,1,1,-0.0,1.0,1,0,0,0
Saurauia rubens,1,1,1,-0.0,1.0,1,0,0,0
Saussurea amara,1,1,1,-0.0,1.0,1,0,0,0
Saussurea glacialis,1,1,1,-0.0,1.0,1,0,0,0
Saussurea pricei,1,1,1,-0.0,1.0,0,0,0,1
Saussurea pseudotilesii,1,1,1,-0.0,1.0,1,0,0,0
Saussurea salicifolia,1,1,1,-0.0,1.0,1,0,0,0
Saussurea wellbyi,1,1,1,-0.0,1.0,0,0,0,1
Sauvagesia erecta,1,1,1,-0.0,1.0,1,0,0,0
Saxifraga aizoides,1,1,1,-0.0,1.0,0,1,0,0
Saxifraga aleutica,1,1,1,-0.0,1.0,0,1,0,0
Saxifraga bronchialis,1,1,1,-0.0,1.0,1,0,0,0
Saxifraga brunonis,1,1,1,-0.0,1.0,0,1,0,0
Saxifraga cymbalaria,1,1,1,-0.0,1.0,0,1,0,0
Saxifraga filicaulis,1,1,1,-0.0,1.0,0,1,0,0
Saxifraga flagellaris,1,1,1,-0.0,1.0,0,1,0,0
Saxifraga pulvinaria,1,1,1,-0.0,1.0,1,0,0,0
Saxifraga spinulosa,1,1,1,-0.0,1.0,1,0,0,0
Saxifraga stella-aurea,1,1,1,-0.0,1.0,0,1,0,0
Saxifraga stolonifera,1,1,1,-0.0,1.0,1,0,0,0
Scabiosa nitens,1,1,1,-0.0,1.0,1,0,0,0
Scaevola auriculata,1,1,1,-0.0,1.0,0,0,0,1
Scaevola beckii,1,1,1,-0.0,1.0,0,1,0,0
Scaevola crassifolia,1,1,1,-0.0,1.0,1,0,0,0
Scaevola nitida,1,1,1,-0.0,1.0,1,0,0,0
Scaevola plumieri,1,1,1,-0.0,1.0,1,0,0,0
Scaevola ramosissima,1,1,1,-0.0,1.0,0,0,0,1
Scalesia pedunculata,1,1,1,-0.0,1.0,1,0,0,0
Scandix pecten-veneris,1,1,1,-0.0,1.0,1,0,0,0
Scheuchzeria palustris,1,1,1,-0.0,1.0,0,1,0,0
Schizanthus porrigens,1,1,1,-0.0,1.0,0,0,0,1
Schizotrichia jelskii,1,1,1,-0.0,1.0,0,1,0,0
Schlechtendalia luzulifolia,1,1,1,-0.0,1.0,0,1,0,0
Scholtzia involucrata,1,1,1,-0.0,1.0,1,0,0,0
Schultesia guianensis,1,1,1,-0.0,1.0,0,1,0,0
Scirpoides holoschoenus,1,1,1,-0.0,1.0,0,1,0,0
Sclerophylax spinescens,1,1,1,-0.0,1.0,1,0,0,0
Scolymus hispanicus,1,1,1,-0.0,1.0,0,1,0,0
Scoparia dulcis,1,1,1,-0.0,1.0,1,0,0,0
Scorzonera sinensis,1,1,1,-0.0,1.0,0,1,0,0
Scrobicaria ilicifolia,1,1,1,-0.0,1.0,0,1,0,0
Scrophularia auriculata,1,1,1,-0.0,1.0,0,0,1,0
Scrophularia wattii,1,1,1,-0.0,1.0,0,1,0,0
Scutellaria adenostegia,1,1,1,-0.0,1.0,0,1,0,0
Scutellaria dumetorum,1,1,1,-0.0,1.0,0,0,0,1
Scutellaria galericulata,1,1,1,-0.0,1.0,1,0,0,0
Scutellaria repens,1,1,1,-0.0,1.0,1,0,0,0
Scutellaria scordiifolia,1,1,1,-0.0,1.0,0,0,0,1
Scutia myrtina,1,1,1,-0.0,1.0,1,0,0,0
Scyphiphora hydrophylacea,1,1,1,-0.0,1.0,1,0,0,0
Searsia angustifolia,1,1,1,-0.0,1.0,1,0,0,0
Searsia longispina,1,1,1,-0.0,1.0,1,0,0,0
Searsia rosmarinifolia,1,1,1,-0.0,1.0,0,1,0,0
Searsia tripartita,1,1,1,-0.0,1.0,0,1,0,0
Searsia undulata,1,1,1,-0.0,1.0,1,0,0,0
Secamone afzelii,1,1,1,-0.0,1.0,0,1,0,0
Securidaca diversifolia,1,1,1,-0.0,1.0,0,0,1,0
Securidaca pubescens,1,1,1,-0.0,1.0,1,0,0,0
Securigera globosa,1,1,1,-0.0,1.0,1,0,0,0
Sedum mooneyi,1,1,1,-0.0,1.0,0,1,0,0
Sedum villosum,1,1,1,-0.0,1.0,0,0,1,0
Seemannia purpurascens,1,1,1,-0.0,1.0,0,0,1,0
Seemannia sylvatica,1,1,1,-0.0,1.0,0,0,1,0
Selago corymbosa,1,1,1,-0.0,1.0,1,0,0,0
Sempervivum tectorum,1,1,1,-0.0,1.0,1,0,0,0
Senecio adenotrichius,1,1,1,-0.0,1.0,0,1,0,0
Senecio algens,1,1,1,-0.0,1.0,0,1,0,0
Senecio arenarius,1,1,1,-0.0,1.0,0,0,1,0
Senecio biligulatus,1,1,1,-0.0,1.0,0,1,0,0
Senecio bonariensis,1,1,1,-0.0,1.0,1,0,0,0
Senecio candidans,1,1,1,-0.0,1.0,0,1,0,0
Senecio cinerarioides,1,1,1,-0.0,1.0,0,1,0,0
Senecio crassiflorus,1,1,1,-0.0,1.0,0,1,0,0
Senecio cyaneus,1,1,1,-0.0,1.0,1,0,0,0
Senecio dalzellii,1,1,1,-0.0,1.0,0,1,0,0
Senecio dubitabilis,1,1,1,-0.0,1.0,0,1,0,0
Senecio eremophilus,1,1,1,-0.0,1.0,0,1,0,0
Senecio filaginoides,1,1,1,-0.0,1.0,0,1,0,0
Senecio flaccidus,1,1,1,-0.0,1.0,0,1,0,0
Senecio glossanthus,1,1,1,-0.0,1.0,0,1,0,0
Senecio halimifolius,1,1,1,-0.0,1.0,0,1,0,0
Senecio heterolobus,1,1,1,-0.0,1.0,0,1,0,0
Senecio incrassatus,1,1,1,-0.0,1.0,0,1,0,0
Senecio leucomallus,1,1,1,-0.0,1.0,0,1,0,0
Senecio littoreus,1,1,1,-0.0,1.0,0,1,0,0
Senecio madagascariensis,1,1,1,-0.0,1.0,0,1,0,0
Senecio magellanicus,1,1,1,-0.0,1.0,0,1,0,0
Senecio mairetianus,1,1,1,-0.0,1.0,0,1,0,0
Senecio mariettae,1,1,1,-0.0,1.0,0,1,0,0
Senecio megacephalus,1,1,1,-0.0,1.0,0,1,0,0
Senecio nanus,1,1,1,-0.0,1.0,0,1,0,0
Senecio pampeanus,1,1,1,-0.0,1.0,0,1,0,0
Senecio pinnatifolius,1,1,1,-0.0,1.0,0,1,0,0
Senecio roseiflorus,1,1,1,-0.0,1.0,1,0,0,0
Senecio schultzii,1,1,1,-0.0,1.0,0,1,0,0
Senecio snowdenii,1,1,1,-0.0,1.0,0,1,0,0
Senecio subulatus,1,1,1,-0.0,1.0,0,1,0,0
Senecio telekii,1,1,1,-0.0,1.0,0,1,0,0
Senecio triangularis,1,1,1,-0.0,1.0,0,1,0,0
Senecio tricuspidatus,1,1,1,-0.0,1.0,0,1,0,0
Senega longicaulis,1,1,1,-0.0,1.0,0,1,0,0
Senegalia macilenta,1,1,1,-0.0,1.0,1,0,0,0
Senegalia sakalava,1,1,1,-0.0,1.0,0,0,1,0
Senna armata,1,1,1,-0.0,1.0,0,1,0,0
Senna artemisioides,1,1,1,-0.0,1.0,0,1,0,0
Senna auriculata,1,1,1,-0.0,1.0,0,1,0,0
Senna corymbosa,1,1,1,-0.0,1.0,0,1,0,0
Senna italica,1,1,1,-0.0,1.0,1,0,0,0
Senna multijuga,1,1,1,-0.0,1.0,0,1,0,0
Senna pendula,1,1,1,-0.0,1.0,0,1,0,0
Senna reticulata,1,1,1,-0.0,1.0,0,1,0,0
Senna rugosa,1,1,1,-0.0,1.0,0,1,0,0
Senna siamea,1,1,1,-0.0,1.0,0,1,0,0
Senna spectabilis,1,1,1,-0.0,1.0,0,1,0,0
Sericocarpus asteroides,1,1,1,-0.0,1.0,1,0,0,0
Seriphium spirale,1,1,1,-0.0,1.0,0,1,0,0
Serruria gremialis,1,1,1,-0.0,1.0,1,0,0,0
Serruria rubricaulis,1,1,1,-0.0,1.0,1,0,0,0
Serruria villosa,1,1,1,-0.0,1.0,0,1,0,0
Sesbania bispinosa,1,1,1,-0.0,1.0,0,1,0,0
Sesbania herbacea,1,1,1,-0.0,1.0,0,0,1,0
Sesbania punicea,1,1,1,-0.0,1.0,0,1,0,0
Sesuvium verrucosum,1,1,1,-0.0,1.0,0,0,1,0
Setaria sphacelata,1,1,1,-0.0,1.0,1,0,0,0
Shepherdia canadensis,1,1,1,-0.0,1.0,0,1,0,0
Sibbaldia procumbens,1,1,1,-0.0,1.0,1,0,0,0
Sibthorpia europaea,1,1,1,-0.0,1.0,1,0,0,0
Sibthorpia peregrina,1,1,1,-0.0,1.0,0,1,0,0
Sida abutilifolia,1,1,1,-0.0,1.0,0,1,0,0
Sida galheirensis,1,1,1,-0.0,1.0,0,1,0,0
Sida linifolia,1,1,1,-0.0,1.0,0,1,0,0
Sida maculata,1,1,1,-0.0,1.0,0,1,0,0
Sida petrophila,1,1,1,-0.0,1.0,0,1,0,0
Sidalcea diploscypha,1,1,1,-0.0,1.0,1,0,0,0
Sideritis pusilla,1,1,1,-0.0,1.0,1,0,0,0
Sidneya tenuifolia,1,1,1,-0.0,1.0,0,1,0,0
Sieversia pusilla,1,1,1,-0.0,1.0,1,0,0,0
Sigesbeckia orientalis,1,1,1,-0.0,1.0,0,1,0,0
Silene colorata,1,1,1,-0.0,1.0,0,0,1,0
Silene douglasii,1,1,1,-0.0,1.0,1,0,0,0
Silene macrosolen,1,1,1,-0.0,1.0,1,0,0,0
Silene noctiflora,1,1,1,-0.0,1.0,1,0,0,0
Silene nutans,1,1,1,-0.0,1.0,1,0,0,0
Silene stenophylla,1,1,1,-0.0,1.0,0,0,0,1
Silene succulenta,1,1,1,-0.0,1.0,0,0,1,0
Silene virginica,1,1,1,-0.0,1.0,0,0,1,0
Simsia amplexicaulis,1,1,1,-0.0,1.0,0,1,0,0
Simsia calva,1,1,1,-0.0,1.0,0,1,0,0
Sinapidendron gymnocalyx,1,1,1,-0.0,1.0,0,1,0,0
Sinapis alba,1,1,1,-0.0,1.0,0,1,0,0
Sipanea hispida,1,1,1,-0.0,1.0,0,0,1,0
Siphonochilus aethiopicus,1,1,1,-0.0,1.0,0,1,0,0
Sisymbrium orientale,1,1,1,-0.0,1.0,0,1,0,0
Sisymbrium polymorphum,1,1,1,-0.0,1.0,0,1,0,0
Sisyrinchium arenarium,1,1,1,-0.0,1.0,1,0,0,0
Sisyrinchium striatum,1,1,1,-0.0,1.0,1,0,0,0
Sisyrinchium tinctorium,1,1,1,-0.0,1.0,0,1,0,0
Sium latifolium,1,1,1,-0.0,1.0,1,0,0,0
Sixalix atropurpurea,1,1,1,-0.0,1.0,1,0,0,0
Smallanthus uvedalia,1,1,1,-0.0,1.0,0,1,0,0
Smilax australis,1,1,1,-0.0,1.0,1,0,0,0
Smilax melastomifolia,1,1,1,-0.0,1.0,1,0,0,0
Solanecio gigas,1,1,1,-0.0,1.0,0,1,0,0
Solanum alphonsi,1,1,1,-0.0,1.0,1,0,0,0
Solanum amygdalifolium,1,1,1,-0.0,1.0,0,0,0,1
Solanum arcanum,1,1,1,-0.0,1.0,0,1,0,0
Solanum capsicoides,1,1,1,-0.0,1.0,1,0,0,0
Solanum carolinense,1,1,1,-0.0,1.0,0,1,0,0
Solanum dasyphyllum,1,1,1,-0.0,1.0,1,0,0,0
Solanum didymum,1,1,1,-0.0,1.0,1,0,0,0
Solanum diphyllum,1,1,1,-0.0,1.0,0,1,0,0
Solanum ellipticum,1,1,1,-0.0,1.0,1,0,0,0
Solanum forskalii,1,1,1,-0.0,1.0,1,0,0,0
Solanum galapagense,1,1,1,-0.0,1.0,0,1,0,0
Solanum glaucophyllum,1,1,1,-0.0,1.0,1,0,0,0
Solanum lasiophyllum,1,1,1,-0.0,1.0,0,0,0,1
Solanum laxum,1,1,1,-0.0,1.0,1,0,0,0
Solanum lithophilum,1,1,1,-0.0,1.0,0,0,0,1
Solanum lycopersicum,1,1,1,-0.0,1.0,0,1,0,0
Solanum maglia,1,1,1,-0.0,1.0,1,0,0,0
Solanum mahoriense,1,1,1,-0.0,1.0,0,0,0,1
Solanum peruvianum,1,1,1,-0.0,1.0,0,1,0,0
Solanum pinnatum,1,1,1,-0.0,1.0,0,0,0,1
Solanum pseudocapsicum,1,1,1,-0.0,1.0,0,1,0,0
Solanum rostratum,1,1,1,-0.0,1.0,0,1,0,0
Solanum rubetorum,1,1,1,-0.0,1.0,1,0,0,0
Solanum triquetrum,1,1,1,-0.0,1.0,1,0,0,0
Solanum tuberosum,1,1,1,-0.0,1.0,1,0,0,0
Solidago compacta,1,1,1,-0.0,1.0,0,1,0,0
Solidago gigantea,1,1,1,-0.0,1.0,0,1,0,0
Solidago multiradiata,1,1,1,-0.0,1.0,0,1,0,0
Solidago nemoralis,1,1,1,-0.0,1.0,0,1,0,0
Solidago virgaurea,1,1,1,-0.0,1.0,0,1,0,0
Sonchus brachyotus,1,1,1,-0.0,1.0,0,1,0,0
Sonchus fruticosus,1,1,1,-0.0,1.0,1,0,0,0
Sonchus palustris,1,1,1,-0.0,1.0,0,1,0,0
Sonneratia alba,1,1,1,-0.0,1.0,1,0,0,0
Sophora cassioides,1,1,1,-0.0,1.0,0,1,0,0
Sophora chrysophylla,1,1,1,-0.0,1.0,0,1,0,0
Sorbaria sorbifolia,1,1,1,-0.0,1.0,1,0,0,0
Sparganium erectum,1,1,1,-0.0,1.0,1,0,0,0
Spathanthus unilateralis,1,1,1,-0.0,1.0,0,1,0,0
Spathoglottis chrysantha,1,1,1,-0.0,1.0,0,1,0,0
Spathoglottis ixioides,1,1,1,-0.0,1.0,0,1,0,0
Spathoglottis pacifica,1,1,1,-0.0,1.0,1,0,0,0
Spathoglottis paulinae,1,1,1,-0.0,1.0,0,0,1,0
Spathoglottis pubescens,1,1,1,-0.0,1.0,0,1,0,0
Spathoglottis tomentosa,1,1,1,-0.0,1.0,1,0,0,0
Spergula arvensis,1,1,1,-0.0,1.0,1,0,0,0
Spergularia azorica,1,1,1,-0.0,1.0,1,0,0,0
Spergularia marina,1,1,1,-0.0,1.0,0,0,0,1
Spergularia purpurea,1,1,1,-0.0,1.0,0,0,0,1
Spergularia rubra,1,1,1,-0.0,1.0,1,0,0,0
Spermacoce dibrachiata,1,1,1,-0.0,1.0,0,0,0,1
Spermacoce radiata,1,1,1,-0.0,1.0,1,0,0,0
Sphaeralcea bonariensis,1,1,1,-0.0,1.0,0,1,0,0
Sphaeralcea coulteri,1,1,1,-0.0,1.0,0,1,0,0
Sphaerophysa salsula,1,1,1,-0.0,1.0,0,1,0,0
Sphenotoma gracilis,1,1,1,-0.0,1.0,1,0,0,0
