global_row_index,shard_index,species,inat_taxon_id,raw_results,locally_eligible,prior_excluded,wrong_taxon,after_observer_cap,maximum_span_km,capped_row_id_sha256,request_error,eligible_raw_100,eligible_raw_80,eligible_raw_60
161,1,Toxicoscordion fremontii,49649,200,200,1,0,172,1317.8693466141387,006c306a176b8737ca634dbae9e3e840c3215661669586e425c2cc8390fc2651,,True,True,True
162,2,Cardamine californica,49651,200,200,0,0,183,1462.627723696225,c2935ae7bc10a0ab45df06b1f5773b8b1730a555751da8927bf1c96bdb92caaf,,True,True,True
163,3,Liquidambar styraciflua,49658,116,116,0,0,98,2362.188912103735,de3f22151034ded49489220eeaedd3a050651f3b2ca36444d6cd4cb4bcb05956,,False,True,True
164,4,Ceanothus cuneatus,49673,200,200,0,0,179,1390.0480470212344,520e8db3525abfc333d4137efabccf7e34446ad188a3f73d429656fe478caffd,,True,True,True
165,5,Rhododendron periclymenoides,49822,200,200,0,0,187,1813.0212870866255,145067e71fa56dba16881b4ecf53e27cb94cd08d39f9c60403ffcbbbcc146282,,True,True,True
166,6,Rhododendron atlanticum,49834,11,11,0,0,11,828.2932549115728,2c738cda18bf718cc3581648561bef2ec1b12e667554f99fcb66d23175cc5868,,False,False,False
167,7,Aquilegia canadensis,49868,200,200,0,0,197,3198.025903476994,a79931d146ff0d526d5de265fd3a70b20c6567b7a806059a06dd9cd700785f87,,True,True,True
168,0,Actaea rubra,49870,200,200,0,0,194,5518.439806999179,37c552823e6d698348342bb67ab5e3081f5f401e1fa9566ae6d1689f338912f5,,True,True,True
169,1,Sisyrinchium angustifolium,49916,200,200,0,0,194,9612.00439445553,d27b6201ad0f189f7dbb0070c1786c80e49bb44413db0238f4bf21daac14d87a,,True,True,True
170,2,Sisyrinchium bellum,49918,200,200,20,0,161,1533.289695528147,5f866f93ade92ad722209de4c48ec227813496ed228371a9c618aaa6a339efcb,,True,True,True
171,3,Castilleja affinis,50042,200,200,0,0,170,1096.3962764466596,01615860f565743b9325aecc9c59e68f326e7138e58946e9fad4f96abee70c3a,,True,True,True
172,4,Justicia californica,50150,200,200,1,0,173,1028.467684823178,0b865d5f77e64cfc33183c3af1b06c7f44780f26d01e76138acf27d1ac46e5cd,,True,True,True
173,5,Sphaeralcea ambigua,50153,200,200,0,0,190,1190.707395243003,2054d9374bd1468ab6f49b580df3326e8b06631ac374378b2b744aa769332b7b,,True,True,True
174,6,Mohavea confertiflora,50155,200,200,2,0,179,566.8143638118584,87bb4134fa49370d5f459babfb593948a96348706e7e6355078d6b910cdb7e99,,True,True,True
175,7,Abronia villosa,50164,200,200,0,0,174,478.3277124590148,c7e5f932ff161d5c582f4e1532ed2ec08a89d2d71b7286e725892e8a359eb324,,True,True,True
176,0,Phacelia campanularia,50171,200,200,0,0,194,2084.154463895892,e83adeb6cc0259c203b501c39d0b6b04b199274d6ccde2aa11024d4fec55cbec,,True,True,True
177,1,Astragalus coccineus,50177,181,181,0,0,150,613.4427756371936,c0af13776e596725b479741d05217779a73e2a48fd484922a1eaa48b636da985,,True,True,True
178,2,Washingtonia filifera,50184,12,12,0,0,9,520.4296626247877,1ffebe13750c582523a5918d21a8ba34b5497ac12286cdebf483ffe813f17a52,,False,False,False
179,3,Cordyline australis,50191,200,200,2,0,149,12793.702705744456,24fd5b8f0d25ddc0ea1f632810ae4769122d63346949c4dab27ebf2f90f70fe4,,True,True,True
180,4,Chaenactis fremontii,50198,200,200,1,0,163,414.20385181712027,c701b7761fc7e6b59965eedcdd29af7f5abd375e2748b10b3f4ee70b41bdd554,,True,True,True
181,5,Palafoxia linearis,50200,10,10,0,0,10,1289.583990801301,fb066555b9a0fcc2f6bb8e5f770a6743dc26d313bcba9b8dd5e652efa82934db,,False,False,False
182,6,Bidens bipinnata,50202,200,200,0,0,193,18822.302960805857,a2b62ab764c33e9c9ec6280d79c280ba40705a993162e38033bdab00ae95cb8a,,True,True,True
183,7,Bidens pilosa,50203,200,200,3,0,173,19738.4107709314,f6544392dd4a874791578393b719a2abe0922e55112076abd81e7f89ae98d98e,,True,True,True
184,0,Maianthemum bifolium,50247,200,200,4,0,186,9243.995650503855,94d0467d90bc3e4565f52dae0f444801704ca5afd72f318b18833731ff254f99,,True,True,True
185,1,Parthenocissus quinquefolia,50278,44,44,0,0,44,18902.354462418825,68e739278f52fc000ad27db0be91b0fa83a9b2c20c2f33a568725e0e7836ea75,,False,False,False
186,2,Fragaria vesca,50298,200,200,3,0,196,19775.49412063257,b6fa087b921c4595a94b2ebfa94dfa7ca96038a6ff2becafb88cef73d447efc4,,True,True,True
187,3,Arisaema triphyllum,50310,200,200,3,0,195,2165.26127589341,8a9c969879ac1ed5c7757eb5fd6d84e4c13a94c0295ab6b6df8ebd4794dd28ab,,True,True,True
188,4,Dirca palustris,50312,200,200,0,0,178,2686.024263471986,2acea59a23cc760ff63a2e5da0bcd0b7004b2d99e9bf080d924180428c9b09a8,,True,True,True
189,5,Pachysandra procumbens,50316,83,83,0,0,79,2206.028159425236,42c9f55e6c6cbc1c92c937d0a05a87fe51513f4c981df3e3673c4efa7b237771,,False,False,True
190,6,Lathyrus vestitus,50320,200,200,0,0,167,942.9454248676903,7de68b4a7ab4e07c42749b6cb4ce3c8a5c21fd5785406e1adedace485a3ccb01,,True,True,True
191,7,Lantana camara,50333,200,200,11,0,125,19626.464932118542,2bd2751d830ae7488b396751ce48dcc42c95497bdce80060bf9b0356b8bafba7,,True,True,True
192,0,Ludwigia peruviana,50338,185,185,1,0,158,19866.695815170504,4ad751db0922fd692778a7b1b352b5ffc3e2b3ea2c3a16b206c73921aa1d5a0c,,True,True,True
193,1,Enhalus acoroides,50360,2,2,0,0,2,249.8436684495482,38a212c60295fee8a6499d122665f58c3254337a413241504da546daeb4d1f7e,,False,False,False
194,2,Halophila ovalis,50371,1,1,0,0,1,0.0,50b7fae3c5a00cb23301fc504316c93853ffea322ea21d6d3cf21abb16f74ca8,,False,False,False
195,3,Lupinus nanus,50612,200,200,0,0,163,1063.9747229169514,90e95f3adf9cd8b8d99dc3dccd8b90d43f438aa8adec56b66029d04c78c2c712,,True,True,True
196,4,Lupinus bicolor,50614,200,200,0,0,188,2200.598586326469,7cabb4ed13916b9bad12da1136eaf5445f36fbfa392f5d881ab2bebc5d55cc2e,,True,True,True
197,5,Mirabilis jalapa,50616,200,200,1,0,184,19831.436034091705,12e37b500a946b935459c0df4294ba4f27b73696668ba1e668cd0af9fed6a6a1,,True,True,True
198,6,Phacelia ramosissima,50617,200,200,0,0,188,1841.2239016234207,0ce7f7df24d5c2a402e079ca669d56482cf013169a79f5aeb317426d01d761cd,,True,True,True
199,7,Fritillaria affinis,50618,200,200,0,0,191,1606.8247340790908,ba13aa00cdeb06d9d1e91a29e51d97b277eb8e86af8f62001e29ea1595e05b9e,,True,True,True
200,0,Ptelea trifoliata,50625,200,200,1,0,198,11238.644141842477,46fd036be5049f8f8d6bd57b45fc9c2b15559e9099027391bc58cfd6b68444f8,,True,True,True
201,1,Erysimum capitatum,50628,200,200,0,0,187,4338.414978043415,e893b0b6a1a32e3570a0d3973ac5b4681084a6ec48e22c93dac125b55a71e103,,True,True,True
202,2,Delphinium variegatum,50632,200,200,0,0,168,538.7991108758118,2224736636fd433d94b12585fa4f6f3d803ceb806125fd62bcf4fb3ff59ac45a,,True,True,True
203,3,Solanum umbelliferum,50639,200,200,0,0,156,674.136544059417,accc1d8b8234949493be7fa9547c0e13e8c8707e8de5d7a3633dbc9f3e89f907,,True,True,True
204,4,Delphinium nudicaule,50642,200,200,1,0,178,560.1448656229962,0ea56a5503a1847a6690124c31bad7922fb191acd705987a0ec3c1e2423c5959,,True,True,True
205,5,Salvia mellifera,50643,200,200,0,0,180,762.6182757103196,08ba9c75c29ed753ccdc4622d3e5316b63973a1ff699a995504c90e31f7173f7,,True,True,True
206,6,Nemophila menziesii,50648,200,200,0,0,179,9213.645379942418,0ae94c3bcd92b3c24e9af21bab7bbc4c6b11c3d9a47294d6bf627e211bb9ec3c,,True,True,True
207,7,Collinsia sparsiflora,50656,111,111,0,0,78,1224.5777924496376,b962d76aeec033f5940584068406fd179047bbdcb4fcf4001e7de069f89f5f15,,False,False,True
208,0,Cephalanthera austiniae,50706,200,200,0,0,183,1284.064836178011,cd5ed648bc775d62ce346b72bdc0bd9cd652e449d5f5b480a61654d8810431e2,,True,True,True
209,1,Corallorhiza striata,50708,200,200,1,0,173,4146.514317312962,f58dfcb43a7f443e610c1b32ae799ce4dce62deca0707e4ac63bc29a61459e7e,,True,True,True
210,2,Corallorhiza trifida,50709,200,200,5,0,144,9714.584286022828,d3f4140a749da11cc2ac8a5f2a689b17557820a830406f1ce98ca907b101df41,,True,True,True
211,3,Cypripedium montanum,50712,156,156,1,0,135,1227.6260853812612,a3be7d5aece97321e58c4657ed4ac73b81e86d253dc798c51cc3da185e2f50b1,,True,True,True
212,4,Cypripedium parviflorum,50713,200,200,0,0,182,4280.791303225885,1b21d4bb5d0b94d29ec86ef201625bf58a3c988dad8b1e6ee61aade9a91902ea,,True,True,True
213,5,Epipactis gigantea,50715,200,200,0,0,180,2316.9277831029503,d55dd8235ae8005604ea23fe711f0e455e49b09a3c4e97fdd2b47680e226f26e,,True,True,True
214,6,Epipactis helleborine,50717,200,200,1,0,190,10622.50456002052,77fc2a0aada3b171c5b373fd233d4ab6ce24bd81a34e4b6a8387ba55b945fcd4,,True,True,True
215,7,Goodyera oblongifolia,50719,200,200,0,0,182,5069.469789312582,09a574615eb0dab0ba7212451254268cc914fc5b8823228e91dcc966d01c6fdc,,True,True,True
216,0,Malaxis monophyllos,50724,40,40,3,0,33,9551.927646360937,3de26d660bff13e85ece7622f29d7d471c2a7c704ae024c4e95b68d73759a3aa,,False,False,False
217,1,Platanthera stricta,50739,96,96,0,0,81,1494.3947635285078,dd2475a48da5bdff1859e243513f884f3a02135cd28a7234dcade00e758d32de,,False,True,True
218,2,Spiranthes porrifolia,50742,33,33,0,0,26,923.8806067987832,a2cd325010f417c6a2cf0381fa342619296c278d2edc612ae69cdf52ac621e0a,,False,False,False
219,3,Spiranthes romanzoffiana,50743,200,200,1,0,180,8102.6789109734655,2f556579755a6cfe34afb0945f0504a6cbbce05ecf7dfc7bce64c348c0c8d28f,,True,True,True
220,4,Linaria vulgaris,50790,200,200,17,0,175,9719.642436253578,622866e22270ad34a6c6a1d308620994b6a2af261c7972045c087282662e84bf,,True,True,True
221,5,Ancistrocarphus filagineus,50795,12,12,0,0,11,768.6716860862158,0f8841ea89945fe293a740979c6200cb11d298adba72ac37da6accbf3ed56fb8,,False,False,False
222,6,Wyethia amplexicaulis,50798,172,172,0,0,154,1538.583331408603,4619a1266012404545f808e4ca9b20c0865f6d27dc829d4e37a83c88cd8fac3a,,True,True,True
223,7,Lithophragma affine,50803,200,200,0,0,149,1210.6661728850834,e106f458aad9706db7b04d0f12519dc17341c266294e88c5369cf109885e4d70,,True,True,True
224,0,Uropappus lindleyi,50806,200,200,0,0,176,1804.1457171512216,40725a4f33c3ae9214e49084df2742b9295df3abb3886598af22a8d19856f068,,True,True,True
225,1,Scrophularia californica,50812,200,200,0,0,158,1555.6396255765192,efe5d0555ca66bb6d3023254ef250c91adcc83d8fe3837a3b49d4ec9714dde22,,True,True,True
226,2,Trillium chloropetalum,50823,200,200,0,0,184,910.9208364884591,ee3020531f64deba5741cffc1dab6e6ab04ac08f79ffcfb5d4f429f923fc9152,,True,True,True
227,3,Ribes speciosum,50824,200,200,1,0,166,836.2675869123758,fd345f549b8cd56fb22215f36e897378a1f093ce65b7d361791af0331e2f2d51,,True,True,True
228,4,Viola pedunculata,50825,200,200,1,0,166,801.5336406512944,5db8392f7ea6f372ce1cbc87b47a7139d3e0ad07d7b42eb58956ffc7f8a1849e,,True,True,True
229,5,Primula farinosa,50831,200,200,0,0,193,7982.897881566021,c824e40629f3e382da7c53ea6e551304f939f160330fc0a3e5aaf57d241073f9,,True,True,True
230,6,Gilia tricolor,50832,200,200,0,0,163,9173.828560046131,5dd3bd88fe1169c27e90b4cc2564d5bafd19f8eeab1de99cea5caf944f46b6f2,,True,True,True
231,7,Calochortus tolmiei,50840,200,200,0,0,183,939.9172221813724,402cd8caea85bd8fb79e1f95ed1246ca7624cabd7db412216ca56c903fa562e6,,True,True,True
232,0,Sparaxis tricolor,50843,200,200,0,0,195,19861.90344172038,c6713df6a85b2297cfb6b6961f4055d958c76b67effe6fa37f383c2f846109bc,,True,True,True
233,1,Cerastium arvense,50851,200,200,2,0,185,19911.07648232142,cfb3ec93e92a3d794d16d1d190d2af028372da3022d6ffc906aab4543289e891,,True,True,True
234,2,Iris douglasiana,50854,200,200,1,0,165,856.2526430781123,e2fc6b608e1dd7ac2a97eea5860d74228f5408331c2e999b4b2183aa1731f96f,,True,True,True
235,3,Trillium erectum,50855,200,200,0,0,180,1939.3364019086432,06b985857b04bb6ef71acd55ebb903feae7bd8b5e75be9a13eb7ce0f73151ab1,,True,True,True
236,4,Scorpiurus muricatus,50856,117,117,0,0,101,5775.807046792603,5c80b30bbea357f9a1fb944cb60fcf39c43386cde5a17c4f0d73f43833952aa7,,True,True,True
237,5,Phacelia cicutaria,50857,200,200,1,0,175,974.6435185397946,65a2abb29ffb737d3ffd1d395ad73c2ab3d17517a4a95096013178bc8f98eb01,,True,True,True
238,6,Phacelia congesta,50858,174,174,0,0,135,9427.98133731877,cacb8e8e68b0f81d8497758eca85b68e25f932631b2745c331be9f44b19949bd,,True,True,True
239,7,Catalpa bignonioides,50859,58,58,0,0,58,19468.991901487945,9353412600da526c01491d2c44b1d8ede580aa8e9836aeb1122e9fd9ea913bbf,,False,False,False
240,0,Quercus suber,50868,28,28,0,0,15,9798.473202777988,d3adbf8573c6db4782ac2ee0a7c69abd106204c04a12f4de89a26eea7643bc4f,,False,False,False
241,1,Layia platyglossa,50876,200,200,0,0,189,9297.21920521815,e9292a03fdb29eb0008b9b7ed3729e19a48d5fd9b65ede677909cc2542843d6f,,True,True,True
242,2,Erigeron glaucus,50878,200,200,0,0,175,8879.032596984738,1390446d30870023317f17ce11577af4ee01be7e1222e1f15e70ee477c99c375,,True,True,True
243,3,Asimina triloba,50897,200,200,0,0,197,1788.3943394594737,be7fc99b16d030b876307356601882f88142360883acb0075149fe165df2d285,,True,True,True
244,4,Cynomorium coccineum,50902,41,41,2,0,38,7172.59285196735,948535b690b9d78186ba424311445b4079f4bce06b277c458fea55780a7ab3f9,,False,False,False
245,5,Cynomorium songaricum,50906,6,6,0,0,6,2147.128907712806,26eec5959b2f219bbf1a5642a0dc46a13bbeb78bb52981abdc5dcbcd6beaaf44,,False,False,False
246,6,Lasthenia californica,50987,163,163,0,0,110,1214.3328326139454,387f2e71432bc051909113a190ac395560fd6706bd4d8f4136814887558fff4c,,True,True,True
247,7,Sanguinaria canadensis,51044,200,200,1,0,198,8087.27372843965,eec93c1cf36b091c4534501d052664d3bdb480d69f78fdee8768f91bd75e0e09,,True,True,True
248,0,Arbutus menziesii,51046,200,200,0,0,193,1738.135687271376,d717a2686cf01b6b248b71a8ca97a5266db321105c2cc40a0c265486251f8564,,True,True,True
249,1,Dicentra formosa,51048,200,200,22,0,172,3980.109562101003,d4ad40c2225d3b7be1b4ce12f377678d4ef7c7385dbfa990e338b44bd5dab22d,,True,True,True
250,2,Dicentra cucullaria,51053,200,200,0,0,200,4094.356749038803,a922bb3257bf760f09ec6d1345e1e85c64350551d6e8cf962240f432059533bf,,True,True,True
251,3,Calochortus umbellatus,51054,200,200,0,0,173,71.35607116680336,4351332ece2651feab509715282b13d752473c8cce87e79f6bb597046480e530,,True,True,True
252,4,Calochortus eurycarpus,51055,200,200,1,0,168,624.6771178114717,e733888f47f08cf2f37dcbece9b7b4a4f1129a2c76d301fbb2313655ad77588a,,True,True,True
253,5,Maianthemum racemosum,51062,200,200,0,0,193,4973.933590983573,6920a86ab003bf26a47bc75c8caa0a73a69981faf72914a2cec7952f49314091,,True,True,True
254,6,Prosartes hookeri,51071,200,200,0,0,183,1673.1221634236288,b50dbf7e548044f5f4048fd46640d2114d4847d18e75982142e5058ed3561b71,,True,True,True
255,7,Calochortus luteus,51077,200,200,0,0,166,667.2779609391705,0166705874cd31c2cdb6928aa5fb3852af8f0a19bd32d7de08cbacd748a77256,,True,True,True
256,0,Calochortus superbus,51078,200,200,0,0,177,960.6783326914024,d901f9a0a6b003967026f0ca6581a88d36bab13cae975c4b52332f278ed5ee82,,True,True,True
257,1,Toxicodendron diversilobum,51080,200,200,0,0,173,1721.673123965975,a683c62d0252dbe59df95cae650d17c69c5720d9feb6ddb4ff6ae0a6dd3d0a84,,True,True,True
258,2,Quincula lobata,51082,200,200,29,0,166,1967.9028866809729,c18bcd7360fa9a290be31578ae3570e6bd84221273eaa5b9c1e2ac0ef4c67822,,True,True,True
259,3,Triteleia laxa,51085,200,200,0,0,185,845.6601560637325,2efea26d7027c63d04f1030d1ba1f0bd00b136c91a57d4d5f98ea24b740b18ab,,True,True,True
260,4,Clarkia purpurea,51087,200,200,0,0,183,1838.070900546576,c6171a05b535b6761c642492fe33290168fd4a29934598e1494c32762b657c9a,,True,True,True
261,5,Phacelia divaricata,51093,77,77,0,0,70,295.3437443069574,1625affa1da9b499168f6396a2a7967634ca04a35057424679f534e1477178a1,,False,False,True
262,6,Gilia achilleifolia,51098,200,200,0,0,131,1386.9499532937796,2acab649ba385c6443c4462a8501cb8f3fb891ca36a9d5837d3424cdbfdde760,,True,True,True
263,7,Nymphaea odorata,51119,200,200,0,0,185,17418.980257894083,9354b975b12f6e095cb3a53a94c354d78b372b5ff050fc9f636110cf38007fa5,,True,True,True
264,0,Orontium aquaticum,51138,190,190,0,0,156,2133.6582495547677,f41dac9d9a8a4ec729937cc562db9436dc0cf7a2441a77a3ff4a7fd9035c1c7f,,True,True,True
265,1,Crataegus monogyna,51147,200,200,0,0,198,19961.98452959717,95f633e440c0900666f9acf59836613aeb2e666f573defa17568aff43d2104bd,,True,True,True
266,2,Pedicularis canadensis,51227,200,200,0,0,200,3502.8633958737582,35e3eca3e54acf8e96e84c13ee2dc85be71b99af27621d4c93c71dab27d9cda8,,True,True,True
267,3,Justicia americana,51234,200,200,0,0,191,3175.531819849658,91c9c38b8be03ffde1301e6c5a739a7b0564ddee8813b879d63aa1cc27fecef9,,True,True,True
268,4,Rheum rhabarbarum,51251,26,26,2,0,24,18254.078815476754,1fe98cc32f8d528674cbd4763e7acb3d4f41dfcc77561b3024931a3b8a76dc58,,False,False,False
269,5,Wisteria frutescens,51266,79,79,2,0,77,2765.2968777196056,ad433a8ab748c9321b21d90d40a3ef542779239145dae6705656e262f45dd72e,,False,False,True
270,6,Asclepias californica,51272,200,200,0,0,178,747.6112553224143,f791902d45869994ad9e892c6a9912d17cb5a7b6a5cf97cc448cbe3567f0d9cc,,True,True,True
271,7,Heuchera micrantha,51274,200,200,0,0,180,1581.4661237458488,9f5448d5a8b191ae2e1b2731cd6d905352072e4d0446937728076187b183aa4d,,True,True,True
272,0,Bellardia trixago,51286,200,200,0,0,196,18951.51541313469,7c6f32cd52aecd96fc779afa17a9efa15e6fa8959aa81688ce03c96c5b1f3039,,True,True,True
273,1,Platystemon californicus,51288,200,200,0,0,180,1356.2920028242888,7955811712e20622a3399dd9e370df1579eb1a836363fb543d0cf5196f1d0840,,True,True,True
274,2,Tamarix gallica,51303,19,19,0,0,19,12638.360936563822,2ce0b4c5856a76a260702eda81f165bf9174c2e9874f10f234e47e9ea3497095,,False,False,False
275,3,Linum usitatissimum,51306,148,148,0,0,144,19945.36089801066,4fe26b2125a336e527d275fcab6e0f0bc1ae18501673f8638035d864cef0971c,,True,True,True
276,4,Calochortus albus,51315,200,200,0,0,186,893.4869350193984,35acdc314e5fb7d438a7fbce23cca686ce7bef540bba96412473385f1614c53b,,True,True,True
277,5,Galearis spectabilis,51432,200,200,0,0,190,1793.6721362287365,442197e475bde46312709b3b7ddda4e5268d734a84e256cd68efae7a09c0ac4d,,True,True,True
278,6,Cypripedium reginae,51434,200,200,0,0,185,1987.1768472076783,c4f37d1e87913c060899bf087072d1acb2b7874f063f9d3e15b2e90ce868bb17,,True,True,True
279,7,Trillium undulatum,51435,200,200,0,0,186,2150.219646266203,ff870ce75d57c44af55f1b0b5e85930dc2460508baf4b92e66cd6c3c60387c83,,True,True,True
280,0,Passiflora antioquiensis,51444,13,13,0,0,13,12223.122341259204,cfed45fec090cdd416e230be85155e8b3e18e72e5a5c9ec28e42156f23428b0b,,False,False,False
281,1,Passiflora edulis,51446,178,178,5,0,169,19954.82166133359,88e98ab5ef75c85955727b805390e0c52190e325ebd4ceeb98e48048e0145162,,True,True,True
282,2,Passiflora alata,51447,84,84,2,0,79,16167.152303606626,042c0c5a308385bf06b2f2a8ae0723331fb8436fe81be87ea7eb39fbe7c0e1dc,,False,False,True
283,3,Passiflora foetida,51448,200,200,4,0,184,19654.50275479561,ae69ccc16c462e0115807ba681df0e316d4a6c2eb9bb45f3464e5e92d21c472b,,True,True,True
284,4,Passiflora mixta,51449,170,170,1,0,136,8010.18199383726,1d0540cc6b11ca81d36a1e89832c14b82529f538d93fa51adaf256dfba1f4450,,True,True,True
285,5,Passiflora lutea,51450,200,200,27,0,170,2297.076261808216,bb2a347b8276783bfa57da68fbec9035bccc42d6a482b9641e49a7df8389f2f9,,True,True,True
286,6,Passiflora incarnata,51453,200,200,14,0,186,2443.8921459156213,41bd3b0b79f6ea38cce89249a4cb5e4456dca0483bbfbb0fa6b7857bad724671,,True,True,True
287,7,Passiflora caerulea,51454,200,200,0,0,154,19644.21491109103,eba125e23bb17a6522e447f83f42c426b0c3ec4913ce1e5c8d6bddfccf8fdfa3,,True,True,True
288,0,Passiflora manicata,51455,38,38,0,0,38,1452.1910712352471,010487d989b5701fbad0767526393954d85f1da65b184abe78513076e4cb763c,,False,False,False
289,1,Borrichia arborescens,51589,49,49,0,0,44,2805.577138679996,c71064295d1fcd6122ff1bd88ade88f84a366244cd9df322972c70a105b4d306,,False,False,False
290,2,Colubrina asiatica,51593,25,25,3,0,20,17643.888126337657,c11f38b778d86cd084b69ce79f0d99648688de0dcdeb87611c4999301dcfb288,,False,False,False
291,3,Pittosporum undulatum,51594,200,200,1,0,188,19785.355108573072,9f738aa1b70af7af9bc48c3f48be7ef88f60f072ea5c5ae6747cbe586e8f8987,,True,True,True
292,4,Psychotria nervosa,51599,98,98,0,0,93,2525.462932201061,345ac39d4f61d82d5b5406f2c6588fa0d4cbfe30a86381348db19224c72c2f16,,False,True,True
293,5,Galanthus nivalis,51606,200,200,12,0,176,19356.802450822564,d40ed1b66685c553a304d16098c05fbb50d218d039af9c9f6278b0f55dd92b69,,True,True,True
294,6,Arum cylindraceum,51608,152,152,1,0,142,2864.858702851879,1d2edbfa04a192653ecbb57d23656241a881850e92286c8e0c4626d404c15c56,,True,True,True
295,7,Veronica chamaedrys,51610,200,200,3,0,192,9770.500673498596,cca80d76484c2eb4ec7520c416ea145033b1a1930da2e068a9da18a07e38e847,,True,True,True
296,0,Myrrhis odorata,51618,86,86,1,0,70,19732.94249428285,3b66e016a5444ad33de4490d3ebb3d67025a0c5a93efbe35680ffbb95807cc1a,,False,False,True
297,1,Digitaria sanguinalis,51633,86,86,0,0,69,19776.52955866712,ac0f5c0a22bd11461b46d945489fda2ec4bfdeec593c658195f3b7bc22893dc5,,False,False,True
298,2,Fatoua villosa,51636,65,65,0,0,59,15730.590152776562,3a5a39a606bb8cf80d09e53f30c6dcadaf8216113c06e0c2a38480886fa9fa9d,,False,False,False
299,3,Tiarella trifoliata,51643,200,200,10,0,183,3265.065686574309,b3f12fbda737a3143008d012bd0add3e48f275fa1c2022196a0a00621db3e80e,,True,True,True
300,4,Rubus parvifolius,51645,139,139,2,0,114,16976.888776558877,c3527c9bb706a673fe25bf088cb3e4d12d16598bcb151978dbefcc1e1d72c82d,,True,True,True
301,5,Rubus parviflorus,51646,200,200,20,0,179,8131.553628782583,5f0b550e4a067b743e127361937a5d838a7cadf6ddf02129c33fcdf6d434f6de,,True,True,True
302,6,Clintonia andrewsiana,51647,200,200,0,0,198,674.6534734099606,9524871794c69ef63fe7163a7bed7da8a68d20e0b3007b1988464af01e2ece5f,,True,True,True
303,7,Tellima grandiflora,51655,200,200,39,0,154,9363.201315666232,7c7766caf1857a23cfb09ebb16d4877e2ba4a239119e2ca89639afc911d08096,,True,True,True
304,0,Lupinus albifrons,51691,200,200,0,0,169,1362.965747368262,03ac461a6555e8b5a60bd45ba9f3d63ebb6fed6a498e24907e8ae298d629e672,,True,True,True
305,1,Plagiobothrys myosotoides,51693,2,2,0,0,2,1854.9379542634492,52b82ea5b97e50e2c7431fd197a871b526e0f853fe1fbfb7faa0ff76584270dc,,False,False,False
