species,inat_taxon_id,after_observer_cap,maximum_span_km,selected_raw_photo_target
Rubus chamaemorus,153003,149,8290.970278526891,100
Scadoxus puniceus,153154,171,3146.5161409820844,100
Commelina forskaolii,153174,154,10526.561997085037,100
Ilex mucronata,153208,171,3001.7866729123166,100
Cirsium ehrenbergii,153213,136,898.5851498512554,100
Senecio callosus,153338,184,1416.62611516864,100
Cassiope tetragona,153373,139,7064.267480937084,100
Salvia elegans,153386,166,11514.89845416148,100
Corydalis scouleri,153412,183,552.8288295545261,100
Zinnia peruviana,153439,179,16392.110067734156,100
Cercis siliquastrum,153440,177,17141.036762888012,100
Symphyotrichum cordifolium,153441,171,2376.4329266699074,100
Delphinium menziesii,153479,128,838.0733770015329,100
Salvia mexicana,153911,163,1473.604416743614,100
Lopezia racemosa,153922,131,1580.5587993734564,100
Rhododendron canadense,153942,191,1951.2862928628351,100
Salvia tiliifolia,153953,174,16075.861916639222,100
Tagetes lunulata,153954,175,1293.4748542456412,100
Tinantia erecta,153994,143,8925.266631128496,100
Tithonia tubaeformis,154022,131,17540.25475539649,100
Croton setiger,154156,159,1484.6152471801963,100
Lysimachia nemorum,154224,185,2605.916142540911,100
Oxytropis campestris,154238,167,9122.574088787103,100
Ceiba speciosa,154290,138,19809.25740675432,100
Gentianopsis crinita,154320,128,2193.7861783755434,100
Pedicularis lanceolata,154328,100,2055.266564583945,100
Alpinia purpurata,154466,117,19817.0718150592,100
Pycnanthemum virginianum,154473,177,2170.270530216972,100
Lilium catesbaei,154502,141,1358.8431413167443,100
Smilax herbacea,154524,116,2170.852418079115,100
Cunila origanoides,154543,153,1953.4995020135343,100
Polygonella articulata,154563,127,2093.415450551452,100
Alpinia zerumbet,154776,161,19754.30223204006,100
Physalis virginiana,154825,104,3265.199088282225,100
Hippobroma longiflora,154827,170,19969.840364774245,100
Cornus sanguinea,155124,189,3980.4281849417616,100
Prostanthera lasianthos,155196,135,1491.6739879941272,100
Dipodium roseum,155224,137,1446.633033943382,100
Phytolacca octandra,155483,185,17109.46756065236,100
Phytolacca acinosa,155484,187,18978.12774869259,100
Tordylium apulum,155794,113,3185.2778978838733,100
Tinantia anomala,155806,172,565.0290563463977,100
Ellisia nyctelea,157239,162,2905.737241020868,100
Galega officinalis,157393,179,19484.517466719524,100
Heimia salicifolia,157498,103,15854.853830842743,100
Houttuynia cordata,157642,185,18886.761198972697,100
Abutilon fruticosum,157838,138,15136.86540984167,100
Abutilon grandifolium,157839,138,19832.476939059663,100
Acacia terminalis,157881,174,1594.0653541403692,100
Achillea filipendulina,157924,107,19521.397543980413,100
Achyranthes aspera,157960,106,19602.01878315857,100
Acleisanthes obtusa,157972,167,877.0760264704154,100
Acourtia runcinata,157995,121,793.3309817753363,100
Acourtia wrightii,157997,122,2060.921448024644,100
Adonis vernalis,158030,159,6183.602557689822,100
Aethusa cynapium,158043,120,9163.410060003727,100
Agalinis purpurea,158068,177,3139.633187256204,100
Agastache foeniculum,158076,164,3445.31444979156,100
Ageratina havanensis,158108,139,3093.4552845295943,100
Ageratina riparia,158112,122,19934.27281332369,100
Ageratum corymbosum,158116,158,2260.512629759604,100
Allium oleraceum,158185,165,8814.59870928847,100
Allium scorodoprasum,158194,178,8271.921972202794,100
Alophia drummondii,158212,191,7773.277694134308,100
Althaea cannabina,158234,143,6081.895536385925,100
Amblyolepis setigera,158261,140,809.1614397779193,100
Amorpha canescens,158286,170,2673.6506746126115,100
Anemone parviflora,158365,123,5409.889032797333,100
Angelica sylvestris,158380,176,9363.544620601664,100
Apium prostratum,158452,137,12398.578551552617,100
Apteria aphylla,158457,120,7960.408162822673,100
Aquilegia brevistyla,158459,168,3605.0302475144,100
Aquilegia elegantula,158462,191,1800.579660609704,100
Aquilegia flavescens,158463,183,1485.9836043709363,100
Arabis alpina,158472,159,11089.892545690527,100
Arbutus xalapensis,158552,126,2137.929332307811,100
Argemone aenea,158606,154,943.3817007119916,100
Argemone sanguinea,158613,179,573.9776684203586,100
Argentina anserina,158615,147,9904.016163766708,100
Asclepias brachystephana,158733,113,1455.0717432298666,100
Asclepias glaucescens,158740,175,1663.0741911863263,100
Asclepias lanceolata,158744,165,1914.7737262721123,100
Asclepias obovata,158752,116,1575.952953725453,100
Asclepias oenotheroides,158753,164,2622.633768636223,100
Asclepias texana,158762,164,629.4844759877884,100
Asclepias viridiflora,158763,179,3064.840008396594,100
Asimina angustifolia,158766,190,455.046507828324,100
Asimina incana,158767,171,474.1136701661168,100
Asimina obovata,158768,157,322.7723542276601,100
Asimina parviflora,158769,150,1760.401807672269,100
Astragalus bisulcatus,158843,108,2393.193869015824,100
Astragalus glycyphyllos,158900,180,6195.707420183033,100
Astragalus missouriensis,158940,144,2356.109249018977,100
Astragalus utahensis,159031,123,437.2348219883023,100
Asystasia gangetica,159049,169,19577.97167446514,100
Atropa bella-donna,159098,196,19800.300915997705,100
Barkleyanthus salicifolius,159174,182,2466.2636576499303,100
Bauhinia galpinii,159197,122,16444.208789191074,100
Berlandiera lyrata,159213,117,1746.189989844824,100
Blephilia ciliata,159273,127,1416.5941566767528,100
Bletia purpurea,159276,161,3932.1558015812334,100
Briza media,159452,116,3390.054436310256,100
Bryonia alba,159507,102,10602.013978095933,100
Bunias orientalis,159601,154,5869.096483488341,100
Byrsonima lucida,159613,175,2314.4344864941345,100
Callirhoe leiocarpa,159672,196,952.4602588840094,100
Callirhoe pedata,159674,164,1479.0385028839491,100
Calochortus subalpinus,159696,178,341.4618588643647,100
Calopogon barbatus,159699,104,804.6699840395913,100
Calopogon pallidus,159702,116,988.0830290605512,100
Calystegia spithamaea,159727,138,1922.9023015263328,100
Campanula latifolia,159760,142,11805.5744662454,100
Campanula medium,159761,109,9293.17029460657,100
Campanula patula,159763,179,4752.023678857327,100
Campanula persicifolia,159764,155,10215.222880987732,100
Campanulastrum americanum,159769,161,1832.43082290481,100
Canadanthus modestus,159806,111,3293.856990477631,100
Canna glauca,159818,169,19967.94207613997,100
Caragana arborescens,159827,167,10585.39991079956,100
Cardamine bulbosa,159830,192,2463.20524993197,100
Cardamine impatiens,159836,199,12845.713053809752,100
Carduus crispus,159854,159,9661.12009669872,100
Carex flacca,159951,106,19643.7419626566,100
Carex sprengelii,160108,176,3498.5396174551,100
Carum carvi,160162,153,10392.142727335917,100
Cassytha filiformis,160172,121,19788.03805572226,100
Castilleja integra,160199,127,1310.626096937087,100
Castilleja septentrionalis,160222,146,4891.060569357883,100
Celosia argentea,160259,162,19947.877676845543,100
Centaurea nigrescens,160277,134,9597.54412477598,100
Centratherum punctatum,160297,165,19792.78224936249,100
Cerastium tomentosum,160347,163,17463.419402596624,100
Ceratocephala testiculata,160348,167,11372.263074758886,100
Ceratotheca triloba,160359,163,1203.9465780426417,100
Cevallia sinuata,160364,136,1686.243801644895,100
Chaenomeles speciosa,160369,108,19999.50842662197,100
Chaerophyllum tainturieri,160370,114,2685.6301428887623,100
Chaptalia tomentosa,160457,170,1710.6725731550912,100
Chelone lyonii,160493,193,1931.9287078388668,100
Chrysactinia mexicana,160538,138,1781.1611517236174,100
Chrysopsis mariana,160557,140,2289.992189218419,100
Cirsium palustre,160623,188,19976.953132043152,100
Citharexylum berlandieri,160652,128,417.24133781087113,100
Clematis alpina,160679,174,8590.87037136959,100
Clematis hirsutissima,160688,149,1560.7739539891486,100
Clematis vitalba,160697,185,19972.1582597893,100
Cleome rutidosperma,160705,150,19237.972905724582,100
Cleome viscosa,160710,177,19744.770891768232,100
Clerodendrum bungei,160739,109,19507.234797833647,100
Cliftonia monophylla,160750,145,1106.8487496266014,100
Clinopodium coccineum,160754,180,811.0478790764888,100
Clinopodium gracile,160757,155,16163.910739357028,100
Clitoria ternatea,160759,171,19718.22108014884,100
Cnidoscolus stimulosus,160765,185,1425.7912580234845,100
Coccinia grandis,160766,147,19597.066483474664,100
Colubrina texensis,160814,131,670.0497436948052,100
Commelina dianthifolia,160817,181,8197.54289726832,100
Commelina diffusa,160818,190,19774.868817953226,100
Cordia boissieri,160873,172,4066.831299130229,100
Cordia sebestena,160878,160,19598.569961065,100
Coreopsis basalis,160885,158,2158.8948766345025,100
Coreopsis rosea,160904,103,2530.923400173905,100
Crassocephalum crepidioides,160957,148,19302.867631674937,100
Crepis biennis,161116,110,8655.12780548525,100
Crotalaria retusa,161148,128,19819.494832637032,100
Crotalaria spectabilis,161150,145,19027.499105274448,100
Cuphea carthagenensis,161255,159,19559.397253670297,100
Cyperus dentatus,161429,112,1048.5132715972595,100
Cypripedium guttatum,161505,110,9303.277353925714,100
Datura innoxia,161639,165,19336.686634874062,100
Delphinium barbeyi,161655,142,691.9615544668865,100
Delphinium bicolor,161657,122,1214.6844644499392,100
Delphinium carolinianum,161660,110,2354.0752406930933,100
Delphinium sutherlandii,161678,145,530.0424260620107,100
Dianthus chinensis,161763,129,11455.63870899682,100
Dianthus seguieri,161765,131,1340.3449844321651,100
Dicliptera brachiata,161826,145,2169.3818874742506,100
Dictamnus albus,161875,186,4843.848728367059,100
Digitalis lutea,161899,182,6732.747038937972,100
Diplacus calycinus,161939,173,502.4583234801639,100
Diplacus longiflorus,161945,190,640.8212712251126,100
Diplacus puniceus,161947,169,286.77013077617045,100
Drosera brevifolia,162093,108,8751.327632016335,100
Dryas integrifolia,162098,119,5308.489753671485,100
Duranta erecta,162153,181,19955.338396046147,100
Ecballium elaterium,162161,171,17775.380611581964,100
Echinacea angustifolia,162167,173,2824.07951152768,100
Echinops ritro,162202,167,10168.604519573635,100
Echium creticum,162205,187,1858.8144838248709,100
Echium italicum,162206,183,5530.970525206321,100
Ehretia anacua,162209,185,1029.3311115550732,100
Elaeagnus commutata,162212,116,7379.870346912173,100
Elaeagnus pungens,162214,133,19168.19743558728,100
Elephantopus mollis,162267,102,19695.671845280114,100
Epilobium montanum,162364,158,9346.491539444332,100
Erica tetralix,162431,174,2870.22310523797,100
Erigeron vernus,162547,147,1466.6526584729074,100
Eriogonum jamesii,162620,103,1094.572288181634,100
Eriogonum niveum,162640,144,768.7524987516465,100
Eryngium amethystinum,162697,188,1492.8752999356022,100
Eryngium campestre,162699,164,4652.090128202556,100
Eryngium maritimum,162707,188,3900.120923464088,100
Eryngium planum,162710,139,19161.430959102163,100
Erythrina crista-galli,162718,170,19869.37100169321,100
Erythronium dens-canis,162719,192,2912.1406605860643,100
Erythronium umbilicatum,162725,194,1018.1499497087292,100
Escallonia rubra,162726,168,19290.711862111973,100
Eupatorium rotundifolium,162801,109,2098.65928727153,100
Euphorbia heterophylla,162829,140,19733.75716753928,100
Euphorbia serrata,162851,150,1195.3189297946603,100
Eurybia conspicua,162879,161,1752.5065234977603,100
Eurybia sibirica,162890,122,8867.363415029418,100
Euryops chrysanthemoides,162895,144,19895.302420741147,100
Evolvulus alsinoides,162913,185,17760.952474814443,100
Eysenhardtia texana,162927,182,836.4931430322212,100
Florestina tripteris,163035,120,928.816096628177,100
Frasera fastigiata,163075,133,225.53894857826765,100
Fuchsia magellanica,163112,191,19627.81129278653,100
Galeopsis angustifolia,163164,164,2030.665573075604,100
Galeopsis speciosa,163165,181,5247.9885273883465,100
Galium album,163166,134,8082.7924394479505,100
Galium palustre,163184,173,19905.879280876,100
Galphimia angustifolia,163193,129,1420.8659169825746,100
Genista tinctoria,163222,155,9045.92264627026,100
Gentiana alba,163223,115,919.895288850924,100
Gentiana linearis,163229,169,2081.406002879265,100
Gentiana nivalis,163230,160,4996.194151309551,100
Geranium caespitosum,163256,172,1356.5389446937802,100
Geranium sibiricum,163265,165,10426.81609964222,100
Geranium thunbergii,163266,153,18795.505383375654,100
Geum rossii,163276,140,6096.401726717539,100
Gliricidia sepium,163327,142,18596.152418447426,100
Guzmania monostachia,163447,106,2939.612852324807,100
Gypsophila repens,163478,178,1515.8610992626743,100
Hamamelis vernalis,163518,117,8508.972268338033,100
Hedysarum alpinum,163580,127,9144.389565954702,100
Helianthella quinquenervis,163596,100,2157.9123742506195,100
Heliconia bihai,163639,140,19672.558919710347,100
Heliconia latispatha,163640,175,13648.254678398727,100
Helleborus viridis,163661,159,1913.9761217670216,100
Heracleum sphondylium,163682,169,19576.15921053504,100
Herbertia lahue,163683,193,17718.250562979047,100
Hibiscus laevis,163767,195,2236.953219864761,100
Hibiscus martianus,163769,178,1327.076122849378,100
Houstonia serpyllifolia,163844,178,687.4781588367463,100
Hydrocotyle americana,163870,152,2397.710118604953,100
Hydrocotyle bonariensis,163871,163,19526.62377084909,100
Hyoscyamus albus,163950,177,5397.879400902079,100
Hyoscyamus niger,163951,185,11137.86775456642,100
Hypericum gramineum,163969,158,2910.3280946064538,100
Hypericum humifusum,163974,129,19964.06426152092,100
Hypericum maculatum,163978,151,8897.556769050576,100
Imperata cylindrica,164056,138,17984.811418521505,100
Indigofera spicata,164063,138,19593.01094031577,100
Ipomoea alba,164075,169,19947.14429555623,100
Ipomoea amnicola,164076,178,7739.49040328715,100
Ipomoea aquatica,164077,121,19572.04231186228,100
Ipomoea cristulata,164083,170,3309.5950788253213,100
Ipomoea lindheimeri,164086,161,1232.3511120634582,100
Ipomoea nil,164091,143,19847.818947177173,100
Ipomoea obscura,164092,163,19655.318248987543,100
Iris verna,164138,167,1313.3078191325112,100
Jacquemontia tamnifolia,164215,180,18595.992601581987,100
Janusia gracilis,164225,103,1525.3478871471032,100
Jasminum mesnyi,164229,100,19381.83393705112,100
Jatropha dioica,164239,106,1493.6143700034988,100
Kalanchoe delagoensis,164328,186,19853.824103099923,100
Krigia cespitosa,164369,105,2075.3097959123925,100
Lantana achyranthifolia,164421,150,8134.845977931875,100
Lantana canescens,164422,113,7968.581303259058,100
Lantana velutina,164426,140,9081.27840050093,100
Lathyrus ochroleucus,164440,131,3757.826460657755,100
Lathyrus venosus,164444,113,2995.3062450930847,100
Leontodon hispidus,164501,150,4496.163776325354,100
Lespedeza cuneata,164566,187,15072.870923861548,100
Leucophysalis nana,164662,175,817.6069006414164,100
Liatris squarrosa,164703,151,2103.841870271793,100
Lomatium ambiguum,164714,114,1098.4717468020067,100
Lomatium columbianum,164720,154,149.64701002538268,100
Lomatium geyeri,164730,128,496.6636785929189,100
Lonicera fragrantissima,164763,190,11655.111938479957,100
Lotus pedunculatus,164834,195,19922.39469347789,100
Ludwigia leptocarpa,164857,119,13953.851827052687,100
Ludwigia octovalvis,164861,166,19558.17207521946,100
Lupinus havardii,164898,179,235.9249362030817,100
Lupinus sericeus,164926,102,1702.6767732534722,100
Lycoris radiata,164975,175,13410.33488754826,100
Lygodesmia texana,164984,188,955.9859907375547,100
Lysimachia quadriflora,165013,116,1964.6956094146767,100
Macaranga tanarius,165027,109,10972.111292432914,100
Macroptilium atropurpureum,165059,174,19581.315156095337,100
Macroptilium lathyroides,165060,170,19847.40678082327,100
Malpighia glabra,165102,111,15046.11419325537,100
Malvastrum coromandelianum,165115,181,19873.4091059538,100
Malvaviscus penduliflorus,165118,119,19869.48424714717,100
Matelea edwardsensis,165190,143,472.22632132309707,100
Matelea reticulata,165197,180,755.9140782314176,100
Mecardonia procumbens,165207,173,19700.047392280085,100
Melampodium cinereum,165217,143,681.9101152461325,100
Melastoma candidum,165229,104,7368.266839958945,100
Melastoma malabathricum,165230,151,13001.3458208945,100
Melochia pyramidata,165294,169,19282.55637477288,100
Melochia tomentosa,165296,164,9154.283346286971,100
Menodora heterophylla,165298,166,663.9779973496082,100
Mertensia brevistyla,165343,112,507.9301847970197,100
Mertensia lanceolata,165348,107,1434.6519375582595,100
Mertensia maritima,165350,182,6986.183714624114,100
