species,inat_taxon_id,source_v1,source_v2
Pelargonium magenteum,591625,True,True
Pelargonium moniliforme,591628,True,False
Pelargonium nanum,591632,True,False
Pelargonium odoratissimum,591639,True,True
Pelargonium oreophilum,591642,True,True
Pelargonium patulum,591650,True,True
Pelargonium pillansii,591652,True,True
Pelargonium pilosellifolium,591653,True,False
Pelargonium pinnatum,591654,True,True
Pelargonium proliferum,591657,True,False
Pelargonium pulverulentum,591662,True,True
Pelargonium radulifolium,591666,True,True
Pelargonium ranunculophyllum,591668,True,False
Pelargonium ribifolium,591673,True,True
Pelargonium scabroide,591680,True,False
Pelargonium schizopetalum,591681,True,True
Pelargonium senecioides,591683,True,True
Pelargonium setulosum,591687,True,False
Pelargonium spinosum,591689,True,False
Pelargonium tenellum,591693,False,True
Pelargonium tenuicaule,591694,False,True
Pelargonium ternatum,591695,True,False
Pelargonium ternifolium,591696,True,True
Pelargonium trifoliolatum,591703,True,True
Pelargonium undulatum,591707,True,False
Peliostomum virgatum,591720,False,True
Penaea acutifolia,591727,True,True
Pentameris curvifolia,591750,True,False
Pentameris pallida,591789,True,False
Pentarrhinum insipidum,591815,True,True
Pentas angustifolia,591816,True,True
Pentzia elegans,591831,False,True
Periglossum angustifolium,591853,False,True
Periglossum mckenii,591854,False,True
Petalidium lucens,591875,True,False
Petalidium variabile,591888,False,True
Phaeoptilum spinosum,591896,False,True
Pharnaceum aurantium,591900,True,False
Pharnaceum elongatum,591908,False,True
Pharnaceum lanatum,591913,True,True
Pharnaceum lineare,591915,True,False
Philyrophyllum schinzii,591954,False,True
Phylica agathosmoides,591958,True,False
Phylica axillaris,591969,True,True
Phylica calcarata,591976,False,True
Phylica callosa,591977,True,False
Phylica cephalantha,591978,True,False
Phylica curvifolia,591987,True,False
Phylica cuspidata,591988,True,False
Phylica dodii,591995,False,True
Phylica floribunda,591999,False,True
Phylica harveyi,592007,False,True
Phylica imberbis,592010,True,True
Phylica karroica,592014,False,True
Phylica lachneaeoides,592015,True,False
Phylica laevis,592018,False,True
Phylica lanata,592019,True,False
Phylica lasiocarpa,592021,False,True
Phylica leipoldtii,592022,True,False
Phylica litoralis,592025,True,False
Phylica minutiflora,592033,False,True
Phylica nervosa,592037,True,False
Phylica paniculata,592043,True,False
Phylica parviflora,592044,False,True
Phylica rogersii,592058,True,False
Phylica rubra,592059,True,False
Phylica stenopetala,592068,True,False
Phylica strigulosa,592071,True,True
Phylica thunbergiana,592074,True,False
Phylica villosa,592081,False,True
Phylica virgata,592082,False,True
Phylica wittebergensis,592085,False,True
Phyllopodium cephalophorum,592112,True,True
Phyllopodium cordatum,592114,True,True
Phyllopodium cuneifolium,592115,False,True
Phymaspermum athanasioides,592139,True,True
Phymaspermum parvifolium,592144,True,False
Phytolacca heptandra,592153,False,True
Piliostigma thonningii,592162,True,True
Plantago myosuros,592193,False,True
Plantago remota,592194,False,True
Platostoma rotundifolium,592195,False,True
Platycarpha glomerata,592196,False,True
Platylepis glandulosa,592209,True,False
Plectranthus ambiguus,592213,True,False
Plectranthus grallatus,592221,True,False
Plectranthus lucidus,592226,False,True
Plectranthus strigosus,592244,True,False
Plectranthus swynnertonii,592246,False,True
Pleiotaxis eximia,592254,False,True
Plicosepalus amplexicaulis,592258,True,False
Plicosepalus kalachariensis,592259,True,True
Plicosepalus undulatus,592260,True,False
Plocama crocyllis,592266,True,True
Plumbago hunsbergensis,592270,False,True
Podalyria buxifolia,592276,False,True
Podalyria variabilis,592291,True,True
Poecilolepis ficoidea,592293,True,True
Pollichia campestris,592315,False,True
Polpoda capensis,592316,True,False
Polycarena capensis,592325,False,True
Polygala bracteolata,592346,True,True
Polygala hottentotta,592359,False,True
Polygala leendertziae,592366,True,False
Polygala macowaniana,592372,False,True
Polygala microlopha,592376,True,False
Polygala peduncularis,592383,True,True
Polygala senensis,592397,True,False
Polygala teretifolia,592400,False,True
Polygala transvaalensis,592401,True,False
Polygala umbellata,592403,True,True
Polygala uncinata,592404,True,False
Polystachya ottoniana,592418,True,False
Polystachya pubescens,592419,True,True
Polystachya transvaalensis,592421,True,False
Polystachya zambesiaca,592422,True,True
Portulaca kermesina,592447,True,True
Portulaca rhodesiana,592448,True,False
Pouzolzia parasitica,592459,True,False
Printzia aromatica,592461,True,True
Printzia pyrifolia,592465,True,False
Prismatocarpus brevilobus,592469,False,True
Prismatocarpus campanuloides,592470,True,True
Prismatocarpus candolleanus,592471,True,True
Prismatocarpus cliffortioides,592472,False,True
Prismatocarpus cordifolius,592473,False,True
Prismatocarpus diffusus,592477,True,True
Prismatocarpus fruticosus,592479,True,True
Prismatocarpus pedunculatus,592488,True,False
Priva adhaerens,592500,True,True
Protea amplexicaulis,592505,True,True
Protea dracomontana,592512,False,True
Protea foliosa,592513,False,True
Protea lacticolor,592518,False,True
Protea lepidocarpodendron,592520,True,True
Protea longifolia,592521,True,True
Protea lorea,592522,False,True
Protea lorifolia,592523,True,True
Protea pityphylla,592532,True,False
Protea pudens,592534,True,False
Protea scabriuscula,592538,True,False
Protea scorzonerifolia,592539,True,False
Protea subulifolia,592541,True,True
Protea susannae,592543,True,True
Protea welwitschii,592547,True,True
Psammotropha mucronata,592554,False,True
Psammotropha quadrangularis,592557,True,False
Psammotropha spicata,592558,True,False
Pseuderanthemum hildebrandtii,592559,True,True
Pseuderanthemum subviscosum,592560,True,False
Pseudognaphalium oligandrum,592566,True,False
Pseudognaphalium undulatum,592567,True,False
Pseudopegolettia tenella,592572,True,True
Pseudoselago outeniquensis,592591,True,False
Pseudoselago verbenacea,592602,False,True
Psoralea aculeata,592617,False,True
Psoralea aphylla,592620,True,False
Psoralea axillaris,592621,True,True
Psoralea cataracta,592622,True,False
Psoralea ensifolia,592623,False,True
Psoralea filifolia,592624,True,False
Psoralea plauta,592639,True,True
Psoralea speciosa,592642,True,True
Psoralea usitata,592647,True,True
Psoralea vanberkeliae,592648,True,True
Psydrax lividus,592652,False,True
Psydrax obovatus,592653,True,False
Pterocelastrus echinatus,592660,True,False
Pterolobium stellatum,592669,True,False
Pteronia divaricata,592685,True,True
Pteronia glabrata,592694,False,True
Pteronia hirsuta,592698,True,False
Pteronia hutchinsoniana,592699,False,True
Pteronia paniculata,592711,True,True
Pteronia teretifolia,592723,True,True
Pterygodium cleistogamum,592734,True,False
Pterygodium cooperi,592736,False,True
Pterygodium crispum,592737,True,False
Pterygodium cruciferum,592738,True,False
Pterygodium hallii,592742,False,True
Pterygodium inversum,592744,True,False
Pterygodium leucanthum,592745,True,True
Pterygodium magnum,592746,True,False
Pterygodium pentherianum,592750,True,False
Pterygodium platypetalum,592751,False,True
Pterygodium schelpei,592752,False,True
Pterygodium volucris,592755,True,False
Pygmaeothamnus zeyheri,592795,True,False
Pyrenacantha kaurabassana,592798,True,False
Radinosiphon leptostachya,592829,False,True
Rafnia amplexicaulis,592839,True,False
Rafnia capensis,592840,True,False
Rafnia globosa,592846,True,False
Rafnia racemosa,592850,True,False
Rafnia triflora,592854,True,False
Rafnia vlokii,592855,True,False
Rangaeris muscicola,592856,True,True
Raphionacme galpinii,592860,True,True
Raphionacme lanceolata,592863,False,True
Reissantia parviflora,592872,False,True
Restio bifurcus,592899,True,True
Restio capensis,592906,False,True
Restio quinquefarius,592995,False,True
Restio rigoratus,592999,False,True
Restio sieberi,593013,False,True
Restio triticeus,593025,False,True
Reynoutria sachalinensis,593040,True,True
Rhamnus prinoides,593043,True,True
Rhipidoglossum xanthopollinium,593060,False,True
Rhoicissus digitata,593077,True,True
Rhynchosia caribaea,593101,True,True
Rhynchosia ferulifolia,593112,True,True
Rhynchosia nitens,593124,True,True
Rhynchospora candida,593143,True,False
Rhynchospora rubra,593145,False,True
Roella dunantii,593229,False,True
Roella incurva,593232,False,True
Roella maculata,593234,True,True
Roella triflora,593239,True,False
Roepera cordifolia,593242,True,True
Roepera debilis,593244,False,True
Roepera fulva,593247,False,True
Roepera lichtensteiniana,593254,True,False
Roepera morgsana,593259,True,True
Roepera sessilifolia,593264,True,True
Roepera spinosa,593266,True,False
Romulea austinii,593273,True,False
Romulea barkerae,593275,False,True
Romulea camerooniana,593277,False,True
Romulea citrina,593279,False,True
Romulea cruciata,593281,False,True
Romulea dichotoma,593282,False,True
Romulea eximia,593287,True,False
Romulea hirsuta,593293,True,True
Romulea jugicola,593294,True,False
Romulea longipes,593298,True,False
Romulea macowanii,593301,False,True
Romulea namaquensis,593308,True,True
Romulea pilosa,593310,True,False
Romulea pudica,593312,True,False
Romulea tabularis,593328,True,True
Romulea triflora,593330,False,True
Roridula dentata,593339,True,False
Rorippa madagascariensis,593342,False,True
Rotheca hirsuta,593354,True,False
Rotheca louwalbertsii,593357,True,False
Rotheca wildii,593362,False,True
Rubia horrida,593365,True,False
Rubia petiolaris,593366,True,True
Rubus affinis,593367,True,True
Rubus rigidus,593374,True,True
Ruellia bignoniiflora,593379,True,False
Ruellia cordata,593381,True,True
Ruellia patula,593386,True,True
Ruelliopsis setosa,593389,True,False
Rumex usambarensis,593398,True,True
Ruschia complanata,593435,True,False
Ruschia dichroa,593449,False,True
Ruschia diversifolia,593452,False,True
Ruschia duthieae,593453,False,True
Ruschia goodiae,593470,True,True
Ruschia hamata,593474,False,True
Ruschia intricata,593485,True,False
Ruschia knysnana,593490,False,True
Ruschia leptocalyx,593497,True,False
Ruschia lineolata,593500,True,False
Ruschia misera,593507,True,False
Ruschia multiflora,593512,True,True
Ruschia neovirens,593516,True,True
Ruschia sarmentosa,593552,False,True
Ruschia suaveolens,593565,True,False
Ruschia tenella,593571,True,True
Ruschia viridifolia,593590,False,True
Ruschiella argentea,593593,False,True
Ruschiella lunulata,593596,False,True
Salvia albicaulis,593697,True,True
Salvia chamelaeagnea,593699,True,True
Salvia namaensis,593704,False,True
Salvia obtusata,593705,True,True
Salvia runcinata,593707,True,False
Salvia scabra,593708,True,False
Salvia stenophylla,593710,True,False
Salvia triangularis,593712,False,True
Satyrium acuminatum,593731,True,True
Satyrium bicallosum,593732,False,True
Satyrium cristatum,593733,True,True
Satyrium humile,593737,True,True
Satyrium ligulatum,593738,False,True
Satyrium longicauda,593740,True,True
Satyrium longicolle,593741,True,True
Satyrium neglectum,593745,True,False
Satyrium outeniquense,593746,False,True
Satyrium pallens,593747,True,True
Satyrium sphaerocarpum,593754,True,True
Scadoxus membranaceus,593764,False,True
Schistostephium crataegifolium,593772,False,True
Schistostephium umbellatum,593777,True,True
Schizochilus bulbinella,593781,False,True
Schizoglossum aschersonianum,593789,False,True
Schizoglossum cordifolium,593793,True,True
Schizorhiza neglecta,593811,True,False
Schoenoplectus subulatus,593827,False,True
Scleria bulbifera,593842,True,False
Sclerocarpus africanus,593856,True,True
Searsia acocksii,593863,False,True
Searsia angustifolia,593865,True,True
Searsia burchellii,593868,False,True
Searsia ciliata,593870,False,True
Searsia crenata,593871,True,True
Searsia cuneifolia,593872,True,True
Searsia dentata,593873,True,True
Searsia discolor,593874,True,True
Searsia dissecta,593875,True,True
Searsia gracillima,593882,True,False
Searsia grandidens,593883,False,True
Searsia harveyi,593884,False,True
Searsia keetii,593886,False,True
Searsia kirkii,593887,True,True
Searsia leptodictya,593890,False,True
Searsia longispina,593892,True,True
Searsia lucida,593894,True,True
Searsia magalismontana,593898,True,False
Searsia marlothii,593900,False,True
Searsia montana,593901,False,True
Searsia natalensis,593902,True,False
Searsia pallens,593905,True,True
Searsia pendulina,593906,False,True
Searsia populifolia,593908,False,True
Searsia pterota,593910,True,True
Searsia quartiniana,593912,False,True
Searsia refracta,593913,True,True
Searsia rehmanniana,593914,True,True
Searsia rigida,593915,True,True
Searsia rudatisii,593918,True,True
Searsia transvaalensis,593921,True,False
Searsia tumulicola,593923,False,True
Searsia wilmsii,593925,False,True
Searsia zeyheri,593926,True,True
Sebaea albens,593927,True,False
Sebaea exigua,593935,False,True
Sebaea leiostyla,593942,True,True
Sebaea minutiflora,593948,True,False
Sebaea thomasii,593965,True,False
Secamone filiformis,593970,True,False
Securidaca longepedunculata,593974,True,True
Selago angolensis,593999,False,True
Selago canescens,594012,True,True
Selago densiflora,594031,True,True
Selago dolosa,594038,True,True
Selago glomerata,594056,True,False
Selago glutinosa,594057,True,False
Selago gracilis,594058,True,True
Selago hispida,594063,False,True
Selago leptothrix,594075,True,False
Selago levynsiae,594076,False,True
Selago myriophylla,594098,True,False
Selago myrtifolia,594099,False,True
Selago polycephala,594114,True,False
Selago polystachia,594116,False,True
Selago prostrata,594119,False,True
Selago rotundifolia,594129,False,True
Selago villicaulis,594156,True,True
Senecio abbreviatus,594169,True,True
Senecio aloides,594180,False,True
Senecio arenarius,594187,True,True
Senecio barbertonicus,594191,True,True
Senecio chrysocoma,594210,True,True
Senecio cinerascens,594211,False,True
Senecio consanguineus,594216,False,True
Senecio deltoideus,594226,True,True
Senecio dumosus,594234,False,True
Senecio foeniculoides,594245,True,True
Senecio glaberrimus,594249,True,False
Senecio halimifolius,594256,True,True
Senecio hastatus,594258,True,True
Senecio inornatus,594278,True,True
Senecio isatideus,594280,False,True
Senecio isatidioides,594281,False,True
Senecio junceus,594282,True,True
Senecio juniperinus,594283,True,False
Senecio laevigatus,594286,True,False
Senecio linifolius,594295,True,True
Senecio litorosus,594296,True,True
Senecio littoreus,594297,True,True
Senecio lycopodioides,594298,False,True
Senecio macrospermus,594302,False,True
Senecio othonniflorus,594325,True,False
Senecio panduriformis,594330,True,False
Senecio paniculatus,594331,False,True
Senecio pauciflosculosus,594334,True,False
Senecio pillansii,594339,False,True
Senecio pinifolius,594341,True,False
Senecio pubigerus,594352,True,True
Senecio purpureus,594353,True,True
Senecio quinquelobus,594355,True,False
Senecio rhomboideus,594362,False,True
Senecio rigidus,594364,False,True
Senecio rosmarinifolius,594366,True,True
Senecio ruwenzoriensis,594367,False,True
Senecio sisymbriifolius,594376,False,True
Senecio umbellatus,594404,False,True
Senecio venosus,594409,True,True
Senecio verbascifolius,594410,True,False
Senegalia galpinii,594422,True,True
Senegalia hereroensis,594423,True,True
Senegalia kraussiana,594424,False,True
Senegalia nigrescens,594427,True,True
Senegalia polyacantha,594428,True,True
Senegalia schweinfurthii,594429,True,False
Senegalia senegal,594430,True,True
Senna sophera,594433,True,False
Senna splendida,594434,True,True
Sericanthe andongensis,594436,True,True
Seriphium cinereum,594442,True,False
Seriphium spirale,594445,True,False
